9_x,9_y,10_x,10_y,11_x,11_y
23.84211797546757,8.464652485195247,11.25806995853883,5.587957958516349,19.580148520020128,9.650258091014289
23.842120934108383,8.501832226848656,11.276976904753285,5.6375761139934975,19.431145815390327,9.614675146086125
23.823220940295588,8.539214547551936,11.240285913029979,5.675149034077507,19.264356051431058,9.62910367639837
23.8232219464686,8.551855659783389,11.221381946676589,5.662710538314339,19.079776216281125,9.655620372745704
23.78652797785138,8.552248900272769,11.221379980679263,5.638171962883714,18.894085446044297,9.694790084157882
23.730930048682794,8.540203607490442,11.240281921465934,5.625328289932179,18.671703657286766,9.771532735425904
23.675331174160345,8.516260798416175,11.258068945333818,5.57531687402832,18.430415964163963,9.811298248778556
23.60082733207787,8.467238344494655,11.276968920684476,5.5379346251510695,18.208032226730165,9.863502283748966
23.5452284574146,8.443295536376294,11.276966954345621,5.513396049716359,18.041247360246263,9.93964911400263
23.471839513378814,8.431440907594558,11.295866929073147,5.476013800760875,17.87446738750051,10.077514246277884
23.39733863083702,8.419598195736786,11.351457892018889,5.40105862932279,17.70768747095942,10.216122964886129
23.305049752659425,8.445869480188795,11.407046887912651,5.301564880712615,17.504214524740046,10.367022409403228
23.21164988238278,8.484050195977238,11.462636835737834,5.2139686216452255,17.262935668210492,10.518326988579396
23.100461955667743,8.55960130992511,11.536019824658062,5.151463857373351,17.05945776563217,10.606764518510447
22.98927302210248,8.622511310917357,11.610516719112674,5.11348575135653,16.78148004345532,10.696744007173269
22.93368006380776,8.672927975592339,11.702803615277826,5.062675885802902,16.54020017742271,10.835407457321747
22.841392131009965,8.711096769230851,11.777301525627417,5.037338863103578,16.30003230503178,10.974802574441748
22.74910419807041,8.749265561713239,11.83289844779673,5.036743008391328,16.039843590300364,11.039309189304587
22.637913310644652,8.787636930527691,11.925191309969476,5.060292467844423,15.799664883173469,11.041883027374718
22.488915509330987,8.813772344158927,11.999694168965894,5.096673687429308,15.558377180766081,11.08164846976741
22.32212669539006,8.840098417893692,12.091987029557112,5.1202231489427374,15.299294518580338,11.07178378381908
22.17424089149812,8.866965507058637,12.20318189085752,5.131672527232044,14.983502052469062,11.050629310419774
22.04414899918978,8.930078069041059,12.314378719789044,5.1676604867126334,14.743321403134264,11.028664558769453
21.877364146196552,9.006224975010099,12.314383668345494,5.229378733156146,14.465340673551598,11.080720718609319
21.729479289569873,9.04498957126261,12.352195537519904,5.303332886978546,14.187358999481939,11.120879375696102
21.599392360344353,9.170564066653377,12.352203525770454,5.402974394620394,13.927166399760281,11.136308787843136
21.432616364471897,9.35825013810842,12.296615541386776,5.515109245005388,13.779290353631637,11.286612309923285
21.28474526520785,9.570272242236033,12.129834660452037,5.640333284114078,13.593611335234431,11.474500636879924
21.099064355989416,9.733622249135413,11.980846819446409,5.790648817166453,13.482434129800604,11.686129180366894
20.932289284509352,9.933205799331313,11.869664881150811,5.940559166772268,13.353464957922544,11.886050870395607
20.74772224996816,10.121082485244914,11.796286881585814,6.065525758773924,13.242280922920992,12.011422554851439
20.636550042915474,10.395173247064486,11.685109875820558,6.277154339064309,13.315687418617197,12.245611653861923
20.562076679647905,10.730589106531848,11.591725898091992,6.513874411853379,13.40910885667421,12.480329870880537
20.469808338881112,11.016374787324798,11.462760829868852,6.762873304931249,13.482512459139798,12.6780829008093
20.376429044959202,11.314813480353951,11.332680902200421,6.975448036721345,13.668216913529648,12.81217060903584
20.26525872131841,11.613442816034791,11.202606844206878,7.261638484901172,14.001815043155029,13.019032914012369
20.154081566811374,11.825815194679908,11.129241633724405,7.547221172809596,14.187518552876895,13.141223148509102
20.0429102179875,12.111803405338083,11.054761565514443,7.796379705494769,14.465518810069753,13.336783767829195
19.950641808601787,12.397589039023904,10.980283382959712,8.069333212280725,14.66901133756476,13.43350119226183
19.820560673686124,12.597522852717901,10.888019145471032,8.404939200632505,14.91031076492984,13.542454590171333
19.747183468887638,12.734387041321263,10.813540992395026,8.678636285133221,15.077100538570932,13.528026182519797
19.672699245475464,12.933725063521635,10.757965781668162,8.952130785224638,15.150487540453856,13.51534226402379
19.65380701448779,13.07000538429568,10.721294456748193,9.237320193718825,15.206081537129375,13.477566806226186
19.65381094018004,13.119826202365529,10.684622171925781,9.510612107781563,15.150483618334796,13.465521485762057
19.728310817353194,13.119027863399307,10.684638884772625,9.721048962593377,15.113790645261249,13.478555788051382
19.802801904823855,13.006690377000794,10.684660547007887,9.99394764038693,15.039293694245487,13.516533807017499
19.895081074288957,12.856982522347502,10.684682136618955,10.266102724670857,14.947008655321127,13.591882157841102
20.006262195228086,12.694430994031919,10.684696876661475,10.452001006713251,14.872518493539499,13.716117041524798
20.080748405279483,12.520375165353824,10.740311480364742,10.674483146480638,14.854731399387266,13.76612846372016
20.265311587023533,12.282677754786608,10.869310126480155,10.847101687352232,14.891428294503909,13.8029149406385
20.581084494923346,12.05621538021191,11.018313768350257,10.894582097254942,14.910333178563713,13.82725097054851
20.876844498429502,11.855249676132292,11.202905387333482,11.016784112404384,14.947028142003147,13.839498856095283
21.13701652755575,11.57956221299647,11.351911029633406,11.089546699523785,14.983725036197683,13.876285332565633
21.414983499919522,11.353504904621445,11.555397710193878,11.111904662901955,15.07712979728291,13.899823034628486
21.71073953661303,11.102718300795216,11.741096377667068,11.172376539198433,15.206118578731816,13.948261631698216
22.118800344719354,10.83808705212458,11.944581118381622,11.170195929804843,15.3362143839094,13.93422644165291
22.452367156184806,10.648613603766929,12.130271899375739,11.131026309063001,15.484095412974566,13.846384822950965
22.86043477942969,10.47023927647048,12.314851683994236,11.103766094374983,15.66978129646834,13.744753389086165
23.286289522650105,10.24259701272054,12.519445418302022,11.064393897711442,15.855464309642018,13.606685852340469
23.694356188990533,10.052325114716371,12.741830167589942,11.024831044238802,16.04003830882644,13.505809913949669
24.25031856921129,9.960110060338978,12.926410009671399,10.99831441653836,16.355823912912815,13.43996404383013
24.695089993856882,9.9055227546846,13.13100179946205,10.934403629572826,16.633803668660093,13.375266887632536
25.157652432982424,9.850744782853589,13.315579640216054,10.882604820456807,16.87397845055756,13.322872353299369
25.621327813835844,9.808596003603988,13.482363519929535,10.793816988243863,17.151958203651144,13.258175185975748
26.140599171306576,9.753953888212749,13.649147456163227,10.70577274514217,17.48553581541137,13.204779741252878
26.6409734178942,9.773130263902623,13.815932334295988,10.62962599318833,17.763513634415556,13.11554395807814
27.15914162825235,9.829295749320803,13.982717210442676,10.55347923724193,18.02370037817258,13.025755220657492
27.641729815318833,9.91112480307936,14.131709067558534,10.452240951094096,18.35727705007527,12.960462249743784
28.104302103916922,9.980527239582214,14.260687091667554,10.364601835181114,18.727548628614173,12.90667356542956
28.60468029869335,10.049524540883198,14.409679946988387,10.27600463126498,19.04222721132879,12.903301464782087
29.087267477005675,10.118712512647987,14.520864946180625,10.163273979737271,19.302419811855067,12.887872123921444
29.568741714101066,10.17527128799467,14.613147994302032,10.063386990558575,19.653792362504237,12.884106809598675
30.069122852324462,10.281448409561934,14.687640968258671,9.975588154363361,20.0062739219038,12.843149862828396
30.550603038748722,10.41311037700366,14.761019051942318,9.850621549291706,20.303156623599754,12.778250075494341
30.977599180102874,10.557253783242349,14.854415036032645,9.763363726638191,20.636737161403342,12.762034298451919
31.47798030922634,10.663430966798936,14.92779707071117,9.688217892116858,20.97031869778195,12.758459626318277
31.959458483058235,10.769810741224907,15.002286082074425,9.550598268603869,21.248308233522913,12.817942671154317
32.4409346522335,10.85090827192496,15.07677810329168,9.45090192126529,21.52629478252106,12.839502401762179
32.90462280718908,10.970119868383804,15.132369119622098,9.375946739056857,21.822072343274886,12.860871484580366
33.36831095810962,11.089331485204605,15.187958183995594,9.276452963526054,22.137865793788215,12.894667198874144
33.81310003687894,11.257823036584597,15.224644233234299,9.17641816878022,22.415849467895345,12.879790798335225
34.2389842140525,11.401978509281644,15.243539324357387,9.077317626914253,22.69383601432401,12.901350536826675
34.7026723549211,11.521190191241361,15.243529450052629,8.953137475912623,23.02742047913241,12.934955611268274
35.14745748051125,11.639860864959019,15.243521584385853,8.854239511480232,23.28650606488265,12.982000141080315
35.59224072374012,11.73473647429118,15.261304732796285,8.755150885183136,23.48999566311385,13.041537968166127
36.01812388917935,11.866250890740158,15.280199756594936,8.655306747857285,23.731289235278606,13.07613204330551
36.42621803327012,12.023238259464074,15.280190878663946,8.543767689044197,23.990375756268783,13.135074104365518
36.81541015703217,12.192325761709744,15.299085960313715,8.444667144891461,24.212764440337963,13.145332118466316
37.185698384015595,12.349718307463087,15.316869102793413,8.345578516593253,24.417361114854955,13.14313966821898
37.59379051972339,12.481423458811067,15.316859211796803,8.221398363591721,24.620848778615336,13.178138880823338
38.00077071027828,12.613140545103631,15.335755234879954,8.134195317628722,24.89883631763608,13.212339758296062
38.35326497990587,12.73354396499241,15.35465030816949,8.03509477073856,25.06563294081762,13.284911937512723
38.68685822729903,12.878688657325283,15.335737457771268,7.91111719876848,25.23242856739445,13.344843005281309
39.001549512042295,13.036677076236897,15.31682561287448,7.799780720783656,25.435920152745943,13.429663098776699
39.27954875711254,13.21959741887478,15.316817726690346,7.700882754848545,25.621618729606045,13.489391612545608
39.557543079344626,13.340055640667611,15.316809838957534,7.601984789148188,25.788410492347285,13.500245415887697
39.873342367465334,13.448211200457646,15.316801890148797,7.502343229792256,25.955203188988474,13.522996742127857
40.132430865493326,13.532435757350216,15.354599906780905,7.403040099144333,26.121998871710908,13.583671422019162
40.39152129111703,13.64119902263565,15.391287941439785,7.328287476809687,26.252103451606377,13.681175475738167
40.6139177462272,13.750355504153289,15.427973007440194,7.21635516655752,26.36330507625924,13.778882095502581
40.79962122736916,13.872546350134385,15.446870023967454,7.141793209043632,26.43670178675434,13.889634958718721
40.94751681039704,13.969860023481836,15.502459999427224,7.05419690626295,26.547903465405422,13.98808518101748
41.11431341848771,14.042432438461827,15.558051994554331,6.9918827899130545,26.622412110210053,14.098826134995734
41.28110809397971,14.090466152849018,15.594739013470727,6.9044890683198705,26.696918764638877,14.184284855037667
41.43011269248907,14.150588068166126,15.632536009529444,6.792544834745483,26.770313538971195,14.270499087554631
41.578006342888514,14.223363054141158,15.65032108342287,6.717994789858877,26.844821185412616,14.368598930973265
41.74480294642972,14.295935484696315,15.688124020746928,6.680409931709651,26.956025775791076,14.504228932315133
41.93050150752274,14.355664208368017,15.705913074626592,6.655680669020664,27.030532423958388,14.58968766293999
42.07839515697948,14.428439206328019,15.705912064219332,6.6430395747046145,27.067235150375833,14.700833750978768
42.18959775578244,14.538787270761825,15.724815016492633,6.642836989005119,27.103938865665825,14.824620960283559
42.26410737555235,14.6621696927709,15.724815016492633,6.642836989005119,27.122853488509556,14.973137456769264
42.2819052173195,14.74897992775234,15.705914084974761,6.668321763191742,27.141767115025072,15.109012834823872
42.33751182227023,14.87182131448529,15.688123069148935,6.668512431111648,27.15956885934139,15.245643724256393
42.337520569900015,14.983360901992718,15.650319122000589,6.693456195313244,27.178480556679425,15.356980460060337
42.28193047197842,15.070957534646343,15.594727130992803,6.7557703160443,27.178489298468524,15.46851975203505
42.17074537474063,15.183688626884196,15.521347154897636,6.85619838438864,27.19740000211902,15.567215369179426
42.1151601106456,15.33300382451981,15.465758132601193,6.955692188945929,27.23410369811502,15.691002586428874
42.00397599820131,15.458376061143923,15.410169107870582,7.055185991925437,27.270806403057687,15.802148685921784
41.81940004452048,15.53471366978292,15.372369138288281,7.129950532806025,27.253024120943174,15.913878619135017
41.59701620603456,15.586174080267503,15.33568015668752,7.192805656735367,27.21522694490623,16.025823020314526
41.37463143648625,15.625736932711888,15.298992122834214,7.267558279128214,27.122944782607764,16.138351249720635
41.152242820203895,15.61622237353253,15.280096053082797,7.3540177339122845,27.011760595899318,16.262979553050513
40.91095119369764,15.606166772740051,15.26120004319035,7.441220781974902,26.90057547671805,16.375710328017366
40.632966589863976,15.609145517155065,15.261206984056676,7.528221246992256,26.808290400920715,16.451058784489923
40.39167694415,15.62437221648389,15.261214872410669,7.62711921138834,26.67819651101989,16.48963258218658
40.16928926006543,15.626755211069206,15.243429788156721,7.701669248898239,26.548102619330038,16.528206377911236
39.91020370860606,15.579710405757922,15.243437672964772,7.800567212866935,26.436911682863162,16.56657761998398
39.63221426835965,15.520970609210027,15.205638702402583,7.887972840060432,26.28902584614288,16.59344452663998
39.37312679192811,15.449387116560732,15.18785657580605,7.9997025607445025,26.196737861904317,16.63161321422777
39.1129283084937,15.38971309521121,15.168961503021016,8.098803104987134,26.066643969126783,16.670187003380708
38.81715076704748,15.368343797275637,15.094469565238592,8.199243065559624,25.936550077217845,16.708760791559595
38.53916616111652,15.371322554217139,15.057783473674936,8.298534270612576,25.788666100774407,16.759422735821285
