6_x,6_y,9_x,9_y,12_x,12_y,8_x,8_y,ts_12_6,ts_12_8,ts_12_9,ts_6_8,ts_6_9,ts_8_9,ts_mean
13.31469295718695,6.837821018345534,16.84325000619203,5.055153171933444,17.484513202178487,9.946379755122438,17.364445003394785,8.484411198212932,5.201013198938579,1.4668907368141724,4.933083819946854,4.371698852414276,3.9533048830965414,3.4686387583476415,3.899105041593011
13.31469295718695,6.837821018345534,16.76844911501843,5.005820400462634,17.392824178174028,10.04588773255434,17.328054064801982,8.534474884732214,5.188722993030563,1.5128000410325269,5.078594582313946,4.3572585099396886,3.9095598040805317,3.5727524640223915,3.9366147324032745
13.31469295718695,6.837821018345534,16.712704279988515,4.981646429179572,17.300027746452074,10.146146633852908,17.272607083957737,8.559379756716323,5.1795667541551325,1.5870037854741927,5.197789070203763,4.316115003629143,3.8719329869398655,3.6212797341354053,3.962281222422917
13.295718143796012,6.826047368902151,16.675708600349626,4.932065141988955,17.20826200655409,10.233013074840542,17.217164617912065,8.585028247867312,5.188006823380842,1.6480088732840548,5.327631942736237,4.297878102264217,3.8744682425149097,3.6928734167126582,4.004811233482154
13.295718143796012,6.826047368902151,16.638640709483663,4.870585946461006,17.11672640192364,10.357804101777338,17.16156871739184,8.585393679557374,5.203211482237555,1.7729775909611782,5.508005901716971,4.247363899901601,3.872849164999749,3.751433085545761,4.0593068542271356
13.295718143796012,6.826047368902151,16.6003841735783,4.796472532800258,17.04298148339139,10.482478192607958,17.10597281660553,8.585759110576651,5.2355963275276896,1.897764786321471,5.70320547955437,4.196978208837146,3.8781428008436,3.8228670712535178,4.122425779056299
13.295718143796012,6.826047368902151,16.58206543813867,4.709586023080809,16.951292449963244,10.581986153551147,17.0683932412878,8.623188573007148,5.241211659715778,1.9622947171293772,5.883996250730361,4.178850786846383,3.9088984595905267,3.9437037985763843,4.186492612098135
13.295718143796012,6.826047368902151,16.54388562616914,4.648114139268657,16.858265871513808,10.644320451613728,17.012946262123258,8.648093443659905,5.2221600556117584,2.002210850665675,6.004442112209081,4.13976288961371,3.910752503839633,4.027387778170855,4.217786031685119
13.295641423431842,6.8134058478972594,16.543659963029302,4.610933173648848,16.76642792535855,10.719288968592425,16.95772491812418,8.710179281571518,5.225158552090838,2.0181962922179837,6.112416550159281,4.124149000798888,3.924348393603678,4.1201053918992026,4.254062363461645
13.295641423431842,6.8134058478972594,16.562485844445227,4.598167385739314,16.69223175336667,10.76960111418332,16.902580290029533,8.784906647498195,5.214240774493542,1.9958102697818654,6.17279744244521,4.110574581515358,3.9470943636211913,4.200529713961156,4.273507857636387
13.295641423431842,6.8134058478972594,16.599179137682174,4.597926175412231,16.600317093307687,10.831928099123688,16.82972168861891,8.872392478104414,5.202826382522416,1.9729182239498164,6.234002027572751,4.090128269890385,3.9776515192596595,4.280678922862984,4.293034224343002
13.295641423431842,6.8134058478972594,16.67382658122105,4.621975882857927,16.526197630604663,10.894881769615733,16.77457705861651,8.947119840778937,5.205279925928144,1.96353479003697,6.2746428241917345,4.081143045419608,4.026723264886672,4.326317246277258,4.312940182790065
13.295641423431842,6.8134058478972594,16.729724869527576,4.671432908079263,16.43428296776985,10.957208749703463,16.70038090278156,8.99743200973772,5.1982856051646475,1.9777595863825954,6.292715141213739,4.045024251824229,4.047341990697265,4.326098623001349,4.314537533047305
13.295641423431842,6.8134058478972594,16.82238866150052,4.732546634322242,16.360158993881857,11.019418797965402,16.626108029688798,9.035102648490945,5.204018915774402,2.002058808005344,6.303841516695838,4.003491537291035,4.094865217311197,4.307030803405484,4.319217799747217
13.295641423431842,6.8134058478972594,16.916241098178105,4.80629458231938,16.287377069207377,11.119546119497652,16.57066104879078,9.060007512936416,5.243407881607406,2.0789297931880264,6.344494852911232,3.9715201860047116,4.139714680649185,4.2677276467264305,4.340965840181165
13.295564702219377,6.800764326472705,16.989930072092214,4.8556346616897095,16.21332980264389,11.194397691395464,16.51506514727005,9.060372939740304,5.274217224064417,2.1552507647309933,6.386158839652494,3.9333210142110966,4.1751484882497865,4.231467911225399,4.359260707022364
13.295641423431842,6.8134058478972594,17.08348011961724,4.879560115204159,16.158031721741065,11.243841969046304,16.441678560480952,9.06085530359392,5.274660410247939,2.201337391375991,6.431215923313102,3.866339188897344,4.252937961712444,4.230264612735371,4.376125914713699
13.25879920082912,6.789107621209411,17.156943433074552,4.891719227829444,16.083912255254983,11.306795629139634,16.386231577891305,9.085760166797272,5.328298856791347,2.2415163389593293,6.504198731836208,3.88013481573154,4.335390544197989,4.264267365147047,4.425634442110577
13.239819873761745,6.776590352927386,17.231518664068382,4.9038710312621205,16.010751286666242,11.344458926041408,16.31188650235594,9.111532893938923,5.342610241844678,2.25314027148099,6.55526089641799,3.8586979721594585,4.409165101271881,4.30698753927623,4.4543103370752055
13.220917267727806,6.776714605502696,17.287114563484412,4.90350556391489,15.936550596731124,11.394027438054245,16.237613630407424,9.149203529173963,5.356700679638433,2.2649223677925305,6.629547286728847,3.8378588610770046,4.476926687081735,4.373488701338384,4.489907430609489
13.184223974194907,6.776955802405588,17.342710463469512,4.903140096729387,15.900236340323657,11.456732619769886,16.182315564993594,9.198647826413312,5.410825651719394,2.2756352130731745,6.710462469457506,3.853977873050185,4.561161604275629,4.4494834504898755,4.543591043677627
13.165172439060315,6.752540631963964,17.41713224415033,4.890008840244488,15.862728944379755,11.506059962202803,16.126719665397825,9.199013252182514,5.465597599745662,2.3221015531193037,6.796197618279176,3.8413526595857372,4.642002462221114,4.4980755491103155,4.594221240343551
