7_x,7_y,10_x,10_y,5_x,5_y,4_x,4_y,ts_10_4,ts_10_5,ts_10_7,ts_4_5,ts_4_7,ts_5_7,ts_mean
11.234329369150773,3.009808829615166,12.367008295852688,6.423145425267009,9.702538955501492,7.121841633364737,12.423679587029842,12.830047813352712,6.407153021873441,2.7545550016076437,3.5963631999856074,6.323624287527479,9.891999172992668,4.388074253070519,5.560294822842892
11.234401584398622,3.021706727522578,12.367080504182477,6.435043325452516,9.646794127715424,7.097667671924949,12.40596560640247,12.842806257210553,6.407880916557907,2.7998266007969614,3.596363199968913,6.3733542670196455,9.890730924946405,4.374237654358707,5.57373226060809
11.23447831369907,3.034348244144045,12.367080504182477,6.435043325452516,9.572218900924634,7.08551585719464,12.40619121566231,12.879987195889512,6.445062539714868,2.8695584844913005,3.5843430022702125,6.450371863362296,9.915115606625811,4.378934274956324,5.607230961903468
11.234401584398622,3.021706727522578,12.3671572254263,6.447684844424195,9.516397352697432,7.048700383733614,12.387437511124409,12.904650848317448,6.456997852363062,2.913426081171875,3.608387645440658,6.521888333524274,9.949978710684475,4.378152172698789,5.638138465980522
11.234401584398622,3.021706727522578,12.3671572254263,6.447684844424195,9.479406204365914,6.999862765120126,12.350969826110845,12.942072943640015,6.494408272901595,2.9400691175105713,3.608387645440658,6.599677222367337,9.983005083655147,4.348072474489124,5.662269969394072
11.234401584398622,3.021706727522578,12.384947912616122,6.447567899445132,9.441673199007296,7.012009163815981,12.313241319763202,12.954962927551115,6.507790092441292,2.996908403787757,3.6139011639309317,6.600348696094412,9.991670226243803,4.374515812850247,5.680855732558073
11.234401584398622,3.021706727522578,12.385024634086212,6.460209418588422,9.40505662512108,7.024891871745501,12.276773633884604,12.992385021881264,6.533072507733161,3.0329977921784104,3.6259114935336494,6.622517125333763,10.025016964531531,4.401362775205113,5.706813109752605
11.234401584398622,3.021706727522578,12.385024634086212,6.460209418588422,9.38637966670801,7.062197042917078,12.25801992903725,13.017048673579875,6.558069167895491,3.0584735964574685,3.6259114935336494,6.61109489717382,10.047619376453968,4.44305604252992,5.724037429007386
11.252192271971992,3.0215897720511387,12.385024634086212,6.460209418588422,9.386682032719452,7.112019473679816,12.221403342273108,13.029931348300243,6.571759137466239,3.068373299174831,3.6204163067533366,6.561808124184298,10.05516142116429,4.495747279009591,5.7288775946254304
11.252192271971992,3.0215897720511387,12.38509684251521,6.472107319035099,9.405584637956633,7.111895221587438,12.184786752993444,13.042814023620087,6.5737592540069745,3.0474286763377805,3.631741195074605,6.549791006782543,10.06452522309251,4.487823350412775,5.725844784284532
11.252192271971992,3.0215897720511387,12.385024634086212,6.460209418588422,9.368665697887204,7.074955498150555,12.18493565428022,13.067353442231322,6.610173049852773,3.078365471207833,3.6204163067533366,6.62119396993513,10.08897308621407,4.469613637083302,5.748122586841075
11.252269000693742,3.0342312885558056,12.38509684251521,6.472107319035099,9.349311798196046,7.0007179127033305,12.166181948959336,13.092017092241088,6.623528450607632,3.0814639370030257,3.619708623653284,6.711086584220066,10.099222353717177,4.399347935101188,5.755726314050396
11.271171606117171,3.0341070232237755,12.40407617076196,6.484624584478678,9.293639176094388,6.988441847439787,12.166258655749653,13.104658611017438,6.62430431690586,3.150976060247722,3.6317412067934405,6.757222075229078,10.110251733207894,4.421243989399283,5.782623230297214
11.271171606117171,3.0341070232237755,12.40407617076196,6.484624584478678,9.25724824881368,7.0385054731035845,12.18523796871334,13.11717589802463,6.636160568091764,3.1952010905633537,3.6317412067934405,6.747099964773598,10.124415797921753,4.482309029338828,5.802821276247123
11.2900742134601,3.033982758213458,12.40407617076196,6.484624584478678,9.238720216639903,7.1003500489119125,12.1853101630118,13.129073797861558,6.648049632438924,3.2246854364181745,3.6260073598992246,6.710283328832651,10.134708210114047,4.554491866622717,5.816370972387624
11.2900742134601,3.033982758213458,12.423055497700862,6.49714184989827,9.219966537621843,7.125013706740199,12.1853101630118,13.129073797861558,6.636191995910196,3.264046867738608,3.6437779137536657,6.6964169818222254,10.134708210114047,4.584962378402691,5.826684057956906
11.307864901619077,3.033865802646934,12.423055497700862,6.49714184989827,9.202252568535998,7.137772161313515,12.203177558016195,13.141598392267058,6.648093640419588,3.2838968778603506,3.638396768503139,6.712039943562058,10.147307172643075,4.612553598380789,5.8403813335615
11.307864901619077,3.033865802646934,12.44091839409297,6.508922805387627,9.16429842980771,7.113481259120041,12.203177558016195,13.141598392267058,6.636934996361264,3.3319257666298725,3.6551103114823245,6.750776438810708,10.147307172643075,4.608485596350292,5.855090047046256
11.307864901619077,3.033865802646934,12.441144044529429,6.546103744236423,9.108549089064756,7.088563681303618,12.203177558016195,13.141598392267058,6.599786185999074,3.3764555262155507,3.6905469749207085,6.798231723983303,10.147307172643075,4.61276109619114,5.870848113325476
11.307864901619077,3.033865802646934,12.441446415489628,6.595926202142796,9.052880981308633,7.077031234788319,12.22208016507631,13.14147415997228,6.549222825653905,3.4225484297761346,3.7380852502645885,6.8426085273971,10.148868717892224,4.629485845374376,5.888469932726387
11.307788172798755,3.0212242859931857,12.460349022156963,6.595801949103297,8.997208360142354,7.064755170326189,12.22208016507631,13.14147415997228,6.550007384758963,3.49474754003695,3.755795785326867,6.879412172372244,10.161465807594727,4.657136575537605,5.916427544271226
11.307788172798755,3.0212242859931857,12.497493616615,6.669922629667935,8.9605917861822,7.077637877010237,12.240982770893403,13.141349928636002,6.476509021054625,3.560323901140778,3.837759586813753,6.894169192702344,10.163060325551044,4.6865575957981855,5.9363966038434555
