13_x,13_y,5_x,5_y,6_x,6_y,mean_x,mean_y,si_13,si_5,si_6,si_mean
15.372379052623224,7.254130686407183,11.666656245514728,11.928665655076882,15.503074333883507,14.812854150086142,14.180703210673821,11.331883497190068,4.248312523594932,2.5839081034351215,3.723683938497274,3.518634855175776
15.427987844806584,7.40225360175376,11.870149796789487,12.038024063750267,15.650966994294098,14.872987713785246,14.316368211963388,11.437755126429758,4.18580586790462,2.518790847181997,3.685373364942512,3.46332336000971
15.521396608330456,7.475611980161537,12.074748472672637,12.061113742237552,15.817765525181157,14.970098413805406,14.471303535394751,11.502274712068166,4.1613349082179525,2.460848884084445,3.7200485368164404,3.447410776372946
15.594789470438029,7.536543766382712,12.370517230236471,11.970943736907197,15.966771113595197,15.042861165094864,14.644025938089898,11.51678288946159,4.0922188078511645,2.318427035737349,3.7660168354928354,3.3922208930271167
15.724895167307778,7.646688590969221,12.704089956433643,11.8558300039153,16.095762799831807,15.128479488296142,14.841582641191076,11.543666027726887,3.995832098749023,2.1601669670239145,3.7978751187218625,3.3179580614982664
15.891697794709048,7.79361986447633,13.0754744667169,11.814670466796596,16.20695956232838,15.164467668680194,15.05804394125144,11.590919333317707,3.8877322443100066,1.9951557059761662,3.7536988171038184,3.212195589129997
16.077401417455963,7.915809969581364,13.464655866868338,11.84767962031194,16.31815924075835,15.237635543576214,15.286738841694216,11.667041711156505,3.833651899652741,1.8310151341194236,3.7165801963255527,3.1270824100325725
16.206396175418202,8.03860782455511,13.79823546765133,11.81956630447768,16.411567902022398,15.310994063119056,15.472066515030642,11.723056064050615,3.7569134777961604,1.6766110466289483,3.708903064427362,3.0474758629508236
16.299808842045145,8.161043418695936,14.187410990014236,11.77821610480415,16.540557602931994,15.371330206276298,15.675925811663793,11.770196576592127,3.662678876553317,1.488536424513407,3.7034783046905977,2.951564535252441
16.466601624116336,8.184538138592892,14.632182437020075,11.723629019688884,16.578363508779475,15.370925094215073,15.892382523305296,11.75969741749895,3.6209793489171305,1.2607161404510776,3.6758040270820547,2.852499838816754
16.577796416486173,8.195243994000373,15.021356961754243,11.669637716697414,16.63396533029431,15.432791228642932,16.07770623617824,11.76589097978024,3.6054972036460198,1.060725449977607,3.70885179198308,2.7916914818689023
16.633404238413586,8.331469447866116,15.46613434378982,11.690153584729034,16.707360029696776,15.518261729255691,16.268966203966727,11.84662825395028,3.5340000725725145,0.8179384560118268,3.697713012582442,2.6832171803889278
16.68901004121065,8.442412711216088,15.85531668440414,11.735060249287544,16.781864801025776,15.579925311344692,16.442063842213525,11.919132757282775,3.4854791211426117,0.6149430180082089,3.676529180556697,2.5923171065691726
16.81800082201815,8.51538979877127,16.24449320506206,11.706351127747377,16.967564350322647,15.652294896097,16.676686125800952,11.958011940871884,3.4455213040479635,0.5001238702554622,3.7057167585728554,2.550453977625427
17.040395379077854,8.59926341586982,16.670361696067605,11.651966588794672,17.301150723551736,15.71043869186473,17.0039692662324,11.987222898843074,3.3881552974982467,0.4729596222707902,3.735057249893277,2.532057389887438
17.189401049516132,8.672026016780082,17.078442169699347,11.635695987690262,17.708126023397366,15.78043720420633,17.325323080870948,12.029386402892223,3.3601106471130806,0.46469595148097925,3.770533146233577,2.5317799149425455
17.35619678861292,8.73270045581314,17.523222430954394,11.6926479718668,18.041706570097173,15.764221607313702,17.640375263221497,12.063190011664547,3.3425915226162712,0.38862088127850186,3.7227277216943855,2.4846467085297195
17.485183601527083,8.755856760107918,17.893500876035763,11.72585971748556,18.31968442660362,15.67498593944869,17.89945630138882,12.052234139014056,3.3223072847066444,0.32642875197996224,3.647042950771753,2.431926329152786
17.67087436683007,8.716687026459697,18.338258622501467,11.498015168312406,18.691069889065883,15.645724123765136,18.233400959465808,11.953475439512411,3.285305982445879,0.46737478337933686,3.7205055026820286,2.491062089502415
18.00445395033932,8.68857351171054,18.708517483224558,11.283610047491528,19.02466016430377,15.753688751703075,18.57921053262255,11.908624103635049,3.270943433236239,0.6382498396795455,3.870781254758196,2.5933248425579936
18.338027557135856,8.585356988150444,19.0609862625245,11.081293062116483,19.339337813754263,15.738419300200132,18.912783877804873,11.801689783489019,3.2672835013998154,0.7354830949796765,3.959771148440075,2.654179248273189
18.727204063189813,8.556647643796282,19.431242164312508,10.829708175648395,19.69182323577034,15.746539754677697,19.283423154424224,11.710965191374124,3.202982808010546,0.8935683451477949,4.056186963445637,2.717579372201326
19.13529038884413,8.613992647505707,19.820403895093023,10.614356806760554,20.062098741694832,15.742572061670884,19.67259767521066,11.656973838645717,3.090053988139113,1.053041762615776,4.104122795528749,2.7490728487612124
19.505566899216436,8.622665594800226,20.2095607840867,10.33803067101364,20.395674451816525,15.664638123657667,20.03693404503989,11.541778129823845,2.9670808947166534,1.2160624719256672,4.138438015508954,2.7738604607170916
19.950340328053624,8.593360429643331,20.450827841303163,10.038007129906774,20.692552346102563,15.538020139331744,20.364573505153118,11.389795899627282,2.8269489671365315,1.354537813590736,4.161169843082856,2.7808855412700413
20.48739866929726,8.487963165921428,20.765486715644357,9.786274330206137,21.026126073196764,15.434803969984664,20.75967048604613,11.236347155370742,2.7618375215890336,1.4500844895410752,4.206903636179686,2.8062752157699316
20.91437711508909,8.409027820654927,21.0990515448148,9.572262246550714,21.377494775824136,15.381961574011571,21.130307811909343,11.121083880405736,2.7206385531820216,1.5491369880452874,4.2680417189850886,2.845939086737466
21.432535519635277,8.341756424385336,21.526017187407643,9.33196696076438,21.74887539714901,15.290981378136706,21.56914270139731,10.988234921095474,2.6500018784253943,1.656829311177285,4.3064986840243025,2.8711099578756603
21.951804854902672,8.261831991862671,21.95186402364904,9.005426583083073,22.082451101223885,15.213047392977234,21.995373326591864,10.826768655974325,2.565306668339977,1.8218616868265198,4.387142999438097,2.924770451534864
22.471076141269304,8.206446169608874,22.193139882586475,8.816942089892303,22.45271978088504,15.12207909049257,22.372311934913608,10.715155783331248,2.5106529617691353,1.906650951352722,4.407656798900686,2.9416535706741818
23.02703849496312,8.11423095336886,22.52670662716865,8.627468521813308,22.82298851814717,15.031854372333283,22.792244546759648,10.591184615838484,2.4880570017856622,1.981588071389766,4.440776179681234,2.9701404176188873
23.50849990428701,8.009429418288347,22.822469414402185,8.462938716259991,23.11986342327741,14.867312972903058,23.150277580655537,10.446560369150466,2.463316972051715,2.01052556702926,4.420857225081391,2.9648999213874547
24.101162147720544,7.991180410580464,23.063746262713096,8.287095283020646,23.41674030693992,14.728053778781485,23.527216239124517,10.335443157460865,2.413499892770945,2.1001270041972626,4.393999658867849,2.969208851945352
24.657134331593564,8.022401910945547,23.305023106877112,8.111251835235109,23.731410130377416,14.613142556591498,23.8978558562827,10.248932100924051,2.3524328874499494,2.2183614644786216,4.367383321970857,2.979392557966476
25.157507579543932,8.028937012212685,23.50849397920328,7.935069939127931,24.0838838717991,14.472543978860186,24.249961810182104,10.145516976733601,2.302943783442817,2.331491078781157,4.330212992307668,2.988215951510547
25.67678188530076,8.011474492823064,23.69417489771156,7.772463402458793,24.361862641939755,14.395205678897836,24.577606474984023,10.059714524726564,2.3245373326614946,2.4519316972618332,4.340855785371588,3.039108271764972
26.19605417552593,7.968729736746215,23.878742805815367,7.596484064613652,24.639839483590343,14.293328739065588,24.904878821643877,9.95284751347515,2.3672467438786815,2.570098018774938,4.348565639428584,3.0953034673607345
26.640829551278628,7.963963139071035,24.06442371604737,7.433877506791354,24.91781632221573,14.191451789106068,25.207689863180576,9.86309747832282,2.379201673697943,2.6848030008304415,4.338049989272534,3.1340182212669725
27.066701974615388,7.959399122242579,24.212301619748185,7.308112252781334,25.176889213231775,14.077136275414512,25.485297602531784,9.781549216812808,2.4126895273091877,2.7817996310339126,4.3066441590427536,3.167044439128618
27.53037929623521,7.941788823890057,24.323483595288245,7.158201610887152,25.362570246905783,13.913786294712176,25.73881104614308,9.671258909829795,2.490137259851067,2.884199851069989,4.259177825647534,3.2111716455228634
27.975158640845024,7.986843115373812,24.41687158377944,6.971301884532277,25.49154440244488,13.776326219484485,25.96119154235645,9.57815707313019,2.5667768866702767,3.0299534829398223,4.224357065569654,3.273695811726584
28.364342011416444,8.044390765452329,24.43464774910482,6.78521248939869,25.69612937440773,13.62541477499012,26.165039711643,9.485006009947046,2.6291258791581904,3.206733758454485,4.1668767255597565,3.3342454543908104
28.66011568091298,8.016682332987147,24.45353781064354,6.623649808770312,25.844005482042697,13.47511100668275,26.31921965786641,9.371814382813403,2.704843260372321,3.3216226879467183,4.130722902393889,3.385729616904309
29.01259720338927,7.975725033544492,24.490218940147624,6.462640053276648,25.99188158753616,13.32480723124424,26.49823257702435,9.25439077268846,2.820818240648587,3.4388938403532117,4.101790032490381,3.453834037830726
29.38287169581466,7.959115719122644,24.453510107905903,6.277134579194725,26.06637168310138,13.19982850856934,26.634251162273983,9.145359602295569,2.993674896806034,3.6031023201330608,4.094045091936113,3.5636074362917363
29.69865924803115,7.918551656494936,24.45349618841328,6.103133369390262,26.121956889267796,13.05051370679208,26.758037441904076,9.024066244225759,3.141563163515211,3.720585874339644,4.076380457985838,3.6461764986135647
29.976638938453004,7.853854094712597,24.4723882516924,5.966852913028259,26.1964450460596,12.900996338047973,26.881824078734997,8.907234448596276,3.2691725537021576,3.8014766314349178,4.052144919430678,3.7075980348559177
30.19902561765753,7.838829666720296,24.378970542638445,5.781955206184155,26.17753230262416,12.777018512281806,26.918509487640048,8.799267795062086,3.4182199282195924,3.943784136103432,4.046176955726982,3.802727006683335
30.45810828159536,7.848694246819734,24.1943768501652,5.635214439416371,26.121922715762988,12.61699774036276,26.924802615841184,8.700302142199622,3.6344855117504506,4.104873626266756,3.998139635207864,3.9124995910750235
30.58820211415879,7.810120229601168,24.045370130046223,5.5498107124213325,26.066316996044375,12.506054250028091,26.89996308008313,8.621995064016865,3.776539145730768,4.193687828223373,3.9725157713810706,3.9809142484450706
30.75498594624393,7.721332051372201,23.89747338152152,5.439856443369814,26.02961323012976,12.382267079136971,26.89402418596507,8.514485191292996,3.9415882100622666,4.293327225028037,3.9631985860542014,4.066038007048168
30.902866821232767,7.632746449424895,23.71176976956841,5.31840984141994,25.91840471416609,12.19755986481615,26.844347101655757,8.382905385220328,4.1272655285490405,4.382256687995343,3.92542457622746,4.144982264257281
31.06965070885088,7.54470185710549,23.544969047983454,5.196017062873986,25.843893096644337,12.04963919432303,26.81950428449289,8.263452704767502,4.310492710758002,4.486841030424478,3.909862570928558,4.235732104037013
31.18083862171441,7.469150621473042,23.415974230807745,5.073219111666456,25.732688505501613,11.91475286349009,26.776500452674593,8.15237419887653,4.457015723999752,4.557886850169314,3.904489287602204,4.306463953923757
31.310931445364,7.417935462478026,23.285868488649317,4.963074194036648,25.52919689785754,11.829932819039184,26.708665610623616,8.070314158517952,4.648273741580349,4.622821685406578,3.9402891920433367,4.403794873010088
31.495504326154403,7.304417934002074,23.08237480426574,4.853715810747442,25.362397319314685,11.720180925038177,26.646758816578274,7.959438223262564,4.892789040616567,4.727615158917649,3.974011842535413,4.531472014023209
31.56999725936313,7.216618807808158,22.8410792090261,4.794583462285067,25.213389750103616,11.622879499960492,26.541488739497613,7.878027256684573,5.071820094463644,4.816705962213724,3.973382092071947,4.620636049583105
31.681185166672616,7.141067559050147,22.65538149107145,4.746752777919449,25.009899137371743,11.550700589113127,26.448821931705268,7.812840308694241,5.275310763339195,4.877610390653273,4.005258828588453,4.719393327526974
31.73677419504969,7.041573477351501,22.415198846890675,4.700249630588032,24.862001506147987,11.428105030332718,26.33799151602945,7.723309379424084,5.441655837653064,4.952493570927842,3.9879891329166655,4.7940461804991905
31.773459257631437,6.929640847499647,22.17390420498388,4.653014810339905,24.67629996571668,11.331196844597455,26.207887809444,7.63795083414567,5.610462421410707,5.0182533602107435,3.9982280346137498,4.875647938745067
31.75567418034708,7.004191101,21.932608606965065,4.593882480743314,24.490597421926346,11.221647551406251,26.059626736412827,7.606573711049855,5.727811213058649,5.109656259471516,3.9408897296101886,4.926119067380117
31.717862336554933,6.930236681904758,21.74802181144016,4.533398786334626,24.26820479023342,11.16156875323638,25.911362979409507,7.541734740491922,5.8386098225678795,5.136486629397943,3.97531974996705,4.983472067310957
31.68116141967217,6.843629217469342,21.487824272268384,4.487110165635007,24.064717113418325,11.126569615222254,25.74456760178629,7.485769666108868,5.971221861088382,5.2069014368602495,4.009653592610479,5.062592296853037
31.62555760988518,6.757967934432702,21.209842645994403,4.52726918541686,23.823425528735623,11.11725784435125,25.55294192820507,7.467498321400271,6.113926282465104,5.244755356279695,4.038808184527352,5.132496607757383
31.569954746742667,6.684204186207425,20.969667880963407,4.578920528879084,23.619937852118557,11.08225871137689,25.386520159941544,7.448461142154467,6.230485694066059,5.267147936554585,4.040457625616185,5.179363752078943
31.51435188457102,6.610440439667582,20.728380221271767,4.618686274837196,23.434240186726587,11.034427814464827,25.225657430856458,7.421184842989869,6.340740052998444,5.29900939085294,4.032951836245884,5.224233760032423
31.439844046114928,6.511597021418044,20.48709459106563,4.683734227171319,23.230750567624533,10.974890060047672,25.05256306826836,7.390073769545679,6.447408757552256,5.307332299277186,4.0211824907793705,5.25864118253627
31.384241181116483,6.43783327832403,20.24691785495868,4.710846944230633,23.06395685626273,10.9394977103576,24.89837196411263,7.362725977637421,6.551482733345282,5.354296194401994,4.019748103537592,5.308509010428289
31.328637364791764,6.352172003652116,20.0056291798862,4.737971576623094,22.86047111934117,10.929037213734478,24.73157922133971,7.339726931336563,6.670565259652354,5.394787736333531,4.047739348413134,5.371030781466339
31.255240508964626,6.24141914264064,19.78324447479215,4.777534718951458,22.619179476397388,10.91898186004064,24.552554820051387,7.312645240544247,6.787747844255274,5.401213430895623,4.091894919541543,5.42695206489748
31.161830721621627,6.155419448397662,19.524170809619758,4.879953041708042,22.41569379772692,10.909264960154273,24.367231776322768,7.314879150086658,6.892816668626629,5.42071071728294,4.0900012021413135,5.467842862683628
31.06953584754492,6.106587629048001,19.30179105195776,4.981234497461803,22.17440315457589,10.911850716966065,24.18191001802619,7.333224281158622,6.996000789290601,5.417325637765836,4.103248831579671,5.505525086212035
30.958339029390032,6.070599525793693,19.09720230925291,5.0823252725053605,21.98870743193943,10.888558460752964,24.014749590194125,7.347161086350673,7.059960603148194,5.4140329260144595,4.079992915490023,5.517995481550892
30.84714221037197,6.034611423589778,18.87482260864681,5.184350307511208,21.7296189437015,10.805077904014093,23.817194587573425,7.34134654503836,7.1503650436126795,5.392557236301278,4.04418186980249,5.5290347165721485
30.73594836771166,6.035803109579748,18.63465081829733,5.273181312310874,21.54392227698633,10.769888140752212,23.638173820998436,7.359624187547612,7.220173527169699,5.421114858604752,4.001973233309258,5.5477538730279035
30.60584960755976,6.012658723690851,18.430057122228565,5.312553752964337,21.340432594930675,10.709606822332598,23.458779774906333,7.3449397663292615,7.270184314678577,5.4238956871307815,3.9759752479945067,5.556685083267955
30.49465475233338,6.001209283151514,18.226577392611745,5.377196473434948,21.062446037089995,10.688047196907291,23.26122606067837,7.355484317831251,7.359113500063351,5.409372422578356,3.992569214819812,5.5870183791538395
30.40236291021212,5.990300852253156,17.985292706214345,5.454141872596036,20.803364378376077,10.69082361902229,23.06367333160085,7.378422114623827,7.4688182043923925,5.430727780524408,4.01011225408582,5.636552746334207
30.29116805478453,5.978851412835053,17.74511995818012,5.531075348591983,20.598766702288025,10.680375053786808,22.878351571750887,7.396767271737947,7.547207006175438,5.4617646553705,3.99732250930743,5.66876472361779
30.16107024815457,5.967604560856632,17.522740189004235,5.63235674909904,20.414181974648752,10.645173386344185,22.69933080393585,7.415044898766619,7.600831471965317,5.474949080453928,3.9567202602979563,5.6775002709057345
30.04987640385119,5.968796248123007,17.318151435430494,5.733447470852281,20.17288543800781,10.573399718802715,22.513637759096497,7.425214479259334,7.675678925976537,5.463986982976353,3.9230334858577094,5.687566464936865
29.938681608845005,5.9580904056560895,17.114675628462223,5.847167365814666,20.006089779521574,10.513468788476002,22.3531490056096,7.439575519982253,7.728848751186514,5.475159089244919,3.8674936117408265,5.69050048405742
29.809697702940078,5.971370293223512,16.89229591538952,5.949192337485284,19.7470012259592,10.429244685179194,22.149664948096262,7.449935771962664,7.8014266439029765,5.467372312381038,3.827410947630916,5.698736634638309
29.698505880905152,5.997844230841333,16.706607132889214,6.012900754835435,19.54239865627717,10.35707780699963,21.982503890023846,7.455940930892133,7.852562174856263,5.469684775346517,3.7908717632846245,5.704372904495801
29.587315964329125,6.048113225940071,16.577626258048877,6.064103905383857,19.283316053772253,10.347956737145887,21.816086092050085,7.486724622823272,7.9032661905723725,5.4281959377063576,3.8212005023066973,5.717554210195143
29.512821086411805,6.11137368379301,16.44753933680924,6.188934763386072,19.07982836933838,10.312957662673336,21.680062930853143,7.537755369950806,7.961574281389145,5.403574760371119,3.803020844069654,5.72272329527664
29.420537096772662,6.198619867086604,16.355258378772984,6.314104037282185,18.838529824021958,10.215901824303662,21.538108433189205,7.5762085762241504,8.001901791950795,5.334308067011141,3.775672802432691,5.703960887131543
29.327140214501057,6.273980435419497,16.28076641096727,6.413800447216624,18.690636112103626,10.143127245560615,21.43284757919065,7.610302709398912,8.006598118542584,5.289192568565576,3.7329510927959286,5.676247259968029
29.234854319871506,6.337431556151008,16.206274501793118,6.514240448700626,18.48603353934061,10.070960390878298,21.309054120335077,7.640877465243311,8.032264938415636,5.225674195972365,3.7248823103798907,5.660940481589297
29.14256836392222,6.400139079353546,16.13289548064548,6.626566032107553,18.33813888038311,9.986288314143325,21.20453424165027,7.670997808534807,8.039121073593185,5.1780650302731015,3.6846699299197523,5.633952011262013
29.049169517256363,6.450960989167229,16.058404517618897,6.738903529138829,18.1524392592048,9.913918895914522,21.086671098026684,7.7012611380735265,8.06006399097366,5.119530932724241,3.6749926309164205,5.618195851538108
28.93798060893672,6.513871093913732,15.983913554804335,6.851241023836926,17.967852517584223,9.853435071333536,20.96324889377509,7.739515729694731,8.068367288492974,5.057945469357078,3.6662043632961896,5.597505707048747
28.826789735850515,6.5522425449117465,15.910535477379444,6.975464099585321,17.763251946104152,9.806550434865915,20.833525719778038,7.778085693120995,8.086715096666302,4.987989008524528,3.6798437811695175,5.5848492954534485
28.71559987226351,6.603255117436651,15.872739486689335,7.100049431930346,17.57866620755008,9.758707716602167,20.722335188834307,7.820670755323055,8.085442544148522,4.902843416425947,3.693053198529991,5.560446386368153
28.604407991000123,6.628985443227303,15.817149509082013,7.1876457393999935,17.429658602883503,9.661406480110273,20.61707203432188,7.826012554245857,8.076534503693932,4.842186328364647,3.678080375143229,5.532267069067269
28.493216108645104,6.654715767536887,15.799367398053114,7.299375474837405,17.262862875438593,9.60073201333664,20.518482127378938,7.851607751903644,8.064051865793195,4.751316061511138,3.6957397629619613,5.503702563422098
28.40093020752833,6.718166873159402,15.799378257168586,7.43545313794854,17.114968209045138,9.51605996700994,20.43842555791402,7.889893326039295,8.048255908922629,4.661252593789083,3.6999711747466804,5.469826559152797
28.289740286414204,6.768435843627719,15.799390121347512,7.584171895608616,16.984863495974057,9.417812575426805,20.357997967911924,7.923473438221047,8.015400679444781,4.5712176753659195,3.6893204825225467,5.4253129457777485
28.19745438431872,6.831886945387165,15.817192997780143,7.732699988547339,16.89256870446889,9.36972442273802,20.30240536218925,7.978103785557508,7.977820009659129,4.491920856096571,3.6828784978818216,5.38420645454584
28.122960447535768,6.907044904264104,15.79941087625623,7.844429722507184,16.74468089081213,9.371309283374448,20.222350738201374,8.040927970048578,7.981561538076474,4.4273026306849825,3.723452968185175,5.377439045648877
27.75268393785063,6.898372043075234,15.76161486682028,7.9690150467260015,16.63348603973965,9.359859810582527,20.04926161480352,8.075748966794587,7.792876998113559,4.288975025012906,3.6491729800513264,5.243675001059263
27.641494074490563,6.949384600138565,15.706027779561774,8.093047439284485,16.484487289678924,9.3740976833092,19.94400304791042,8.13884324091075,7.788849720105621,4.238222697143389,3.6734320218179013,5.233501479688971
27.53030319829504,6.987756034580724,15.650438794836669,8.193284829092645,16.336599474921545,9.375682543143274,19.83911382268442,8.185574468938881,7.783904098406782,4.188682124316558,3.6991842323100497,5.22392348501113
27.4191113132622,7.0134863475741,15.613751695540362,8.279934949607311,16.244312482470352,9.425748785680586,19.759058497090972,8.239723360953999,7.757581218364111,4.145501833414595,3.7094603186163635,5.204181123465023
27.307919428787752,7.039216659558037,15.613755663434988,8.329755732054178,16.13312359883351,9.489402291073606,19.68493289701875,8.286124894228607,7.724293094466371,4.071411022883847,3.75009677000917,5.181933629119796
27.19672760263101,7.065690566096625,15.63266057136283,8.354091746897906,16.058627619342353,9.53927786992745,19.62933859777873,8.31968672764066,7.670585552871851,3.9968261098258684,3.773245214118805,5.146885625605509
27.12223069580676,7.103668745849332,15.650452593892028,8.366542177690715,16.003030696800135,9.539873680341728,19.59190466216631,8.336694867960592,7.630607026359819,3.9415650785445298,3.785188977296381,5.119120360733576
27.04773378749761,7.141646924732914,15.6693545416168,8.353698504506795,15.928532827439314,9.565954255733685,19.548540385517907,8.353766561657798,7.596521289018732,3.8791858444981107,3.8175717054451184,5.09775961298732
26.95544681560708,7.191713292761749,15.743851456079245,8.31572041317396,15.8362458328926,9.616020491518006,19.511848034859643,8.374484732484571,7.536982890213346,3.768454784513783,3.8796214490673835,5.061686374598171
26.84425593903595,7.23008471829719,15.817236434058222,8.277754238161663,15.743959900170491,9.679471413379694,19.468484091088218,8.395770123279517,7.467317645337388,3.653154418048488,3.939539243482187,5.020003768956021
26.751968014182157,7.268253559789768,15.891736309921011,8.276955835573771,15.650560021976403,9.71765206132612,19.43142144869319,8.420953818896553,7.410743546017307,3.54261291998514,3.997041338284459,4.983465934762302
26.6585691614474,7.319075435021945,15.966235240727368,8.264259932310983,15.577177987342766,9.792797905653424,19.400660796505843,8.45871109099545,7.346836275721325,3.439925893285787,4.049544223861474,4.945435464289528
26.56628224548229,7.369885391962645,16.03962412583496,8.275370947386742,15.502687906697618,9.917032851730124,19.369531426004954,8.52076306369317,7.288191941279785,3.338936944368788,4.111210055907373,4.912779647185316
26.455091367821485,7.408256812018563,16.114126016961205,8.299854735192673,15.428196881044371,10.029370294509722,19.332471421942355,8.579160613906986,7.21822212228967,3.2304425269067485,4.164909099658485,4.871191249618302
