12_x,12_y,6_x,6_y,8_x,8_y,9_x,9_y,mean_x,mean_y,si_12,si_6,si_8,si_9,si_mean
2.2032671048830754,4.044997624621129,2.6614267831999525,5.485112725121992,7.278890571242591,4.255924145311452,3.8111023161715982,0.9481688896694572,3.9886716938743048,3.683550846181008,1.8216238140833807,2.237678318383663,3.3396334311639793,2.7411394221941148,2.5350187464562843
2.258856635061562,4.0467620570705485,2.661026620069725,5.50964040317205,7.278890571242591,4.255924145311452,3.8111023161715982,0.9481688896694572,4.002469035636369,3.690123873805877,1.7797120545752805,2.260554833424307,3.324916243489453,2.7486248118557874,2.528451985836207
2.314846322584067,4.023998810813098,2.679114609308417,5.560038934091351,7.279096713639078,4.243288664936269,3.8111023161715982,0.9481688896694572,4.02103999042579,3.693873824877544,1.7378375466429945,2.2985508354904813,3.304056639670703,2.7537191974305046,2.5235410548086707
2.3886246603843144,4.001800183142495,2.734303975121486,5.58633105777808,7.279096713639078,4.243288664936269,3.792408010135717,0.9349335202382612,4.048608339820149,3.691588356523776,1.6887205788310429,2.30595877392082,3.277259276237037,2.7685347199099257,2.5101183372247067
2.4824273546382534,3.979493485831117,2.7896873620149183,5.600730974933693,7.297997153673856,4.243888571558662,3.8113084502579184,0.93553341633403,4.095355080146237,3.6899116121643756,1.6387170314818533,2.3143030975445686,3.250201028039501,2.76898568678434,2.4930517109625656
2.57510613030201,3.95789476200885,2.862665377323376,5.627587723002265,7.316691452328702,4.257123959234053,3.811502459315705,0.9236412061962394,4.141491354817449,3.6915619126103514,1.5888662178575654,2.3202568433725905,3.225175357684705,2.7875217861301924,2.4804550512612633
2.6310958178915382,3.935131514250997,2.917842618054946,5.654623111537905,7.334686243816202,4.245053096666691,3.811502459315705,0.9236412061962394,4.173781784769598,3.689612232162958,1.5621010563595172,2.332091539058833,3.209335064025158,2.789595315836817,2.473280743820081
2.667991049492644,3.923660567951929,2.9923325885909384,5.656987470402512,7.335292542308244,4.207889917186736,3.811502459315705,0.9236412061962394,4.201779659926883,3.678044790434354,1.5533301682718188,2.3192620268013373,3.1779928952710375,2.781915778412544,2.4581252171891843
2.6681971903017496,3.911025097970258,3.0479221188538586,5.658751916610019,7.33589884061962,4.17072673773822,3.811502459315705,0.9236412061962394,4.215880152272733,3.6660362396286836,1.5669531235767027,2.3097709274113885,3.160574174816323,2.7720483108986733,2.452336634175772
2.6872916446204678,3.899732796589467,3.103511649863986,5.660516363353786,7.354993295239557,4.159434426650053,3.829097100943879,0.9360980245976396,4.243723422666973,3.663945402797736,1.574190450607582,2.299212579857338,3.1504776769143987,2.759178556276988,2.445764815914077
2.706192086127459,3.900332702175093,3.1593073244044336,5.649645338233659,7.374099878651157,4.1473988524974725,3.84779140669422,0.9493333941157324,4.271847673969318,3.6616775717554897,1.5837404114993197,2.2781048856376556,3.140046799654261,2.7452931821194584,2.436796319727674
2.7239807356359464,3.900897319672797,3.2337972943273847,5.652009696460447,7.391888527386522,4.147963470077735,3.847391263011704,0.9738610775046336,4.299264455090389,3.6686828909289027,1.5923072372174527,2.251400783557725,3.129542063320887,2.73244469071684,2.426423693703226
2.761781615971492,3.902097131978549,3.2899931335589887,5.616610990649467,7.392094669395174,4.135327989351004,3.865685425579796,1.011624130733054,4.327388711126362,3.666415060678019,1.5832471743640595,2.2089485620162246,3.1003712592728365,2.6946400141025415,2.3968017524389156
2.7984707075070063,3.903261655570912,3.382878061426376,5.582376817662039,7.392094669395174,4.135327989351004,3.882867796033626,1.0493518962044703,4.364077808590546,3.667579589697106,1.5832471794188514,2.1515578932618156,3.063931245099325,2.6620817664295733,2.3652045210523913
2.8540602379458155,3.9050260857129215,3.4757629902671145,5.548142643875763,7.392094669395174,4.135327989351004,3.9200623981928016,1.0877148465031825,4.410495073950226,3.6690528913607174,1.5742213145491522,2.0987382796036353,3.017838401002169,2.6275140934502157,2.329578022151293
2.9096497683032743,3.9067905148034554,3.550653123345485,5.525979318643654,7.374306020639443,4.134763371799093,3.95614520956824,1.1260425092633368,4.44768853046411,3.673393928627385,1.555646875209114,2.058335528752834,2.9627608234369402,2.59434270867466,2.292771484018387
3.0023406699655397,3.8844485252577146,3.6249490750125073,5.54023588562854,7.336505139043554,4.133563558618657,3.992422030597965,1.1524779621889505,4.489054228654892,3.6776814829234654,1.501022923004979,2.053238081564675,2.883713778101665,2.5735765699269266,2.252887838149561
3.132420172763162,3.888577289577327,3.698327255845031,5.5425649527501735,7.318716489898811,4.132998941036608,4.047817552843184,1.1661345755545407,4.549320367837547,3.682568939729662,1.431798031500528,2.0454276924670074,2.8057872454919566,2.5659202993562986,2.2122333172039474
3.242992935821942,3.929269301287472,3.79151152130401,5.558164693854375,7.318510348960851,4.145634422202987,4.085618434021164,1.1673343693792848,4.609658310026992,3.7001006966810297,1.385746186856848,2.030213285713971,2.74524674108059,2.5864112318727996,2.1869043613810524
3.3350654141140423,3.944833727518213,3.883583996306836,5.573729146987125,7.318510348960851,4.145634422202987,4.141401973098085,1.1572065609793545,4.6696404331199535,3.70535096442192,1.3558917638126073,2.026998212860829,2.6852116032526405,2.6023212275662555,2.167605701873083
3.3724661381418173,3.97056122019551,3.97525630876556,5.613821284130276,7.33629899811407,4.146199039828312,4.197403774511938,1.133700015502261,4.720356304883346,3.7160703899140897,1.3717045907540852,2.0387821023133053,2.651068997544999,2.6347895740764096,2.1740863161722
3.409155229231434,3.971725744820438,4.06824655535445,5.641313236800178,7.3360928561839165,4.158834520487416,4.253393448890892,1.1109367325327504,4.766722022415173,3.7207025586601956,1.3805796746096264,2.0436764311091467,2.6064585355221084,2.6597713983760216,2.172621509904226
3.464538619315688,3.986125647566941,4.123836086398342,5.643077683756316,7.355199437607255,4.146798946195665,4.290482682339379,1.087573552485904,4.8085142064151665,3.7158939575012067,1.3708740077174015,2.045194671118694,2.5828830356897066,2.678884994051833,2.1694591771444087
3.501627865448881,3.9627624891532096,4.160731320116601,5.631606744315024,7.374306020639443,4.134763371799093,4.327584041735336,1.0634671089063847,4.841062311985065,3.6981499285434283,1.3653221025824491,2.049659853963669,2.570594286593774,2.684252874471639,2.167457279402883
3.5572173955284447,3.9645269195866,4.216514868464434,5.6214789794868185,7.374306020639443,4.134763371799093,4.346484482923309,1.0640670055601344,4.873630691888907,3.696209069108162,1.343479972206504,2.034321860769398,2.538839690927792,2.684409612619816,2.1502627841308772
3.687503038370566,3.9560202128768,4.2536162471210215,5.5973725648599695,7.392094669395174,4.135327989351004,4.365384922937993,1.064666902077018,4.924649719456189,3.688346917291198,1.2657728483779507,2.0235278214221717,2.507603768492768,2.682624449090632,2.119882221845881
3.74390500665514,3.907986013996068,4.292023436177055,5.561409229610877,7.392094669395174,4.135327989351004,4.402074014754271,1.0658314072536803,4.95752428174541,3.667638660052907,1.2371897976535828,2.0073012592971975,2.479085775272898,2.660437178325996,2.0960035026374184
3.8741785224156304,3.9002225686694585,4.329318834892558,5.525410603906174,7.392288684821673,4.123435771813107,4.457251274746429,1.0928667580067848,5.013259329219073,3.6604839255988812,1.1640359536583496,1.9863851880342516,2.423655315165934,2.6271282564717153,2.0503011783325626
3.9108676131028175,3.901387092232779,4.367014395122006,5.464884293513952,7.392288684821673,4.123435771813107,4.512440662326658,1.1191588461819315,5.045652838843289,3.6522165009354426,1.1618190444842589,1.9355398894230755,2.393480184768022,2.5885703211407955,2.0198523599540383
3.9664571433069504,3.903151521338403,4.405021420382376,5.453448639704482,7.37470617674986,4.110235672898364,4.548523472722303,1.157486512910131,5.073677053290373,3.6560805867128447,1.1344513986065887,1.917715378604068,2.3454193376274763,2.5531859761532267,1.9876930227478398
4.040947115139481,3.905515857056749,4.423210232352423,5.429485576379937,7.356011876969628,4.097000285700167,4.585718076212731,1.195849468588009,5.101471825168566,3.6569627969312153,1.0892618070418336,1.8978608463093687,2.297081591214649,2.514573670527585,1.949694478773359
4.096536645148142,3.9072802863094007,4.442316816983569,5.417450012932527,7.319516803490494,4.083943544538892,4.640907461614225,1.2221415582792765,5.124819431809108,3.657703850515024,1.058136988601696,1.8874629467586448,2.235704996198457,2.483170246732701,1.9161187945728746
4.169308527696972,3.946772491293528,4.478799762283583,5.431250020949206,7.28192206403346,4.07010825116712,4.71407950628917,1.237106045261949,5.161027465075796,3.6713092021679508,1.0292650166073192,1.8875450521959936,2.1580626917145924,2.4748954497018008,1.8874420525549267
4.243398341183123,3.9736645121603527,4.49770020222924,5.431849932020648,7.264339556020013,4.056908152747642,4.76987517318872,1.226234973266438,5.193828318155274,3.6721643925487704,0.9971055426849667,1.892376165462132,2.105954545363252,2.482399442724285,1.8694589240586588
4.335070664343276,4.013756625585036,4.516394498975068,5.445085317531503,7.245633131120164,4.044416029751071,4.84455915382628,1.2167070611707789,5.235414362066198,3.679991258509597,0.9602177327504352,1.9059240805221005,2.0429843154932064,2.494100405089461,1.8508066334638007
4.372871544673704,4.014956437966879,4.571583865069136,5.471377447301912,7.24604541288137,4.019145067808896,4.9198615393616425,1.1692727214073555,5.277590590496462,3.668687918621261,0.9687200004976921,1.9360100808527534,1.9994085628473037,2.5248854235568086,1.8572560169386394
4.4282549351156,4.029356343024025,4.644355738157487,5.510869676060838,7.2271449732710495,4.018545162160257,5.012540304569416,1.1476739409943624,5.328073987778388,3.6766112805598707,0.9664902516982761,1.9575429768795503,1.9296086098808682,2.548545776062908,1.8505469036304008
4.501633113855899,4.031685391051219,4.699338960415228,5.549797282091365,7.24604541288137,4.019145067808896,5.049435530053415,1.136202970402758,5.374113254301478,3.6842076778385597,0.9391285091250487,1.983871195210472,1.901660606292751,2.568607329612276,1.8483169100601367
4.5398462784599,4.007614254974091,4.754116038229524,5.601360365065024,7.282528361884165,4.032945072430269,5.105425204525463,1.113439683703043,5.420478970774763,3.6888398440431063,0.9365527555018562,2.0252837581929692,1.8935776570117946,2.594599171646266,1.8625033355882215
4.576935523011762,3.984251091192363,4.791516754859334,5.627087875650116,7.3199290860671775,4.058672582763911,5.160820725984776,1.1270962983087829,5.462300522480762,3.6992769619787937,0.9300975414470111,2.041177547832294,1.8920753400675279,2.5897882991188985,1.8632846821164328
4.669614300704839,3.962652358796866,4.8469001409546015,5.641487797100729,7.374912319019821,4.097600192397094,5.179308896414177,1.1529671476971854,5.51768391427336,3.7136768739979686,0.8838613361207212,2.041177558612202,1.896495310251961,2.582969600108107,1.8511259512732479
4.744916709679345,3.91521805687145,4.864688789878584,5.642052419242792,7.430089564668745,4.124635584123748,5.215391707710273,1.1912948188891783,5.563771692984236,3.718300219781792,0.8421995715074438,2.046836444454139,1.91003948296466,2.550906683961592,1.8374955457219588
4.782212096779893,3.8792194171596814,4.90269581487605,5.6306167670172025,7.447271917040422,4.162363381974767,5.252586310127405,1.229657778601046,5.596191534705943,3.7254643361881743,0.8283737986506833,2.02744718750357,1.9019409449488165,2.5193481147417045,1.8192775114611934
4.820012977026224,3.880419229058367,4.958685508630285,5.607853524403282,7.446665618570352,4.199526561885023,5.288669119618354,1.2679854505656143,5.628508305961304,3.7389461914780715,0.8207797008162665,1.985315390280843,1.875587985405632,2.4942208514293354,1.7939759819830192
4.856702067214362,3.881583752142939,4.995786888005087,5.5837471074366425,7.446265461460188,4.224054260741397,5.30716941477536,1.2931130376150757,5.651480957863749,3.7456245394840133,0.8063239997226326,1.9515709795097342,1.857456974611346,2.476562760259336,1.7729786785257622
4.875396366609154,3.894819132956824,5.051982725479565,5.548348388335245,7.446265461460188,4.224054260741397,5.324751930199247,1.3063131233379537,5.674599120937039,3.743383726342855,0.8134234597684132,1.9093319792361305,1.8357139713968695,2.462053244935576,1.7551306638342472
4.893185016167964,3.895383750273648,5.089278123133169,5.512349757248399,7.409370229210033,4.235525216985407,5.362758946368126,1.2948774411185513,5.688648078719822,3.7345340414065014,0.8115627595737916,1.8761324748413648,1.7921709955234713,2.4613264825929737,1.7352981781329002
4.911685299488524,3.9205113441655937,5.127479165991285,5.489021891612152,7.390275773604163,4.24681752817236,5.380753731226055,1.2828065734838483,5.702548492577507,3.734789334358488,0.8123775323762299,1.8460868330902154,1.7636882509054497,2.4730085580239423,1.723790293598959
4.911285143538851,3.945039032154237,5.145473960225488,5.476951037774823,7.372280982409412,4.258888390840614,5.455849982125612,1.2480077068424316,5.721222517074841,3.732221541903026,0.8374304945529516,1.8372717312578362,1.7330239541687815,2.498347646067666,1.7265184565118088
4.92957928701927,3.982802101759273,5.14566797839974,5.465058824819769,7.372074841186667,4.271523872122794,5.512652070810356,1.175445774428521,5.739993544354007,3.723707643282589,0.8508238401130634,1.8399801128783408,1.7215667225093771,2.558382828633867,1.7426883760336622
4.946955655250908,4.008637670683255,5.164568418059243,5.465658735623885,7.372074841186667,4.271523872122794,5.64434427589312,1.080720447814877,5.781985797597484,3.706635181561203,0.8879644373865758,1.8642339135159989,1.6874484878854081,2.6295196096251363,1.7672916121032798
4.946761639470937,4.020529882723852,5.164374399278027,5.477550947974216,7.372074841186667,4.271523872122794,5.792418562530938,1.0727782779248711,5.818907360616642,3.710595745186433,0.9255794555432963,1.8842887480791028,1.651353864648208,2.637950463335926,1.7747931329016333
4.946761639470937,4.020529882723852,5.218945334671011,5.541749510300558,7.372280982409412,4.258888390840614,5.979094016558944,1.016980514551684,5.879270493277577,3.7095370746041767,0.9830001470650626,1.947570723904334,1.5908699473270556,2.6944063473949176,1.8039617914228425
4.946955655250908,4.008637670683255,5.23723946599013,5.5795125877043,7.390275773604163,4.24681752817236,6.218840644495355,1.0491304189052713,5.948327884835138,3.7210245513662965,1.0418577871215073,1.9898805292346025,1.534819848836999,2.6855530916775114,1.8130278142176552
4.947161796404438,3.996002194988922,5.273322248805302,5.617840286405279,7.409370229210033,4.235525216985407,6.44078649889376,1.0814589805643011,6.017660193328384,3.7327066697359776,1.102402536025277,2.0267628692951547,1.4797578570265233,2.6847998398017605,1.823430775537179
4.966268377862419,3.9839666254699,5.309405030163242,5.656167986847279,7.446665618570352,4.199526561885023,6.6463745197126585,1.0255178428545648,6.092178386577167,3.716294754264192,1.1572906196624986,2.0918514015110823,1.4381059215263157,2.7472556744790726,1.8586259042947424
4.966462393284419,3.972074413290177,5.328111451198014,5.668660110680979,7.465978341863415,4.174855506037014,6.870139204962951,0.9463568753180356,6.157672847827199,3.6904867263315513,1.2240400207749442,2.1450739029986434,1.3950900976204743,2.835111452707591,1.8998288685254132
4.966874674775125,3.94680346118215,5.327905307404504,5.6812955882904905,7.485485081035689,4.138292232532214,6.982130680351312,0.9000870172842951,6.190598935891657,3.6666195748222874,1.2553900100848812,2.191611219143683,1.3781165498306434,2.8775379918265283,1.925663942721434
4.967068690505139,3.934911249305003,5.309004866520874,5.680695676204776,7.503673886814943,4.114329151139272,7.13100525043753,0.8430894431671473,6.2276881735696215,3.643256379954049,1.2939180978322722,2.2349805154758458,1.3601650988605385,2.9422638588739325,1.9578318927606473
4.949186828354725,3.871877227571482,5.309004866520874,5.680695676204776,7.522574326480243,4.114929057479068,7.149905691047677,0.8436893387105504,6.23266792810088,3.627797824991469,1.306483252158027,2.2511203963456867,1.378823902550615,2.931311170305376,1.9669346803399261
4.913504190195476,3.809021853980952,5.291216217224754,5.680131053906718,7.522574326480243,4.114929057479068,7.149905691047677,0.8436893387105504,6.219300106237037,3.6119428260193223,1.3205843848891754,2.266879408132724,1.3969677312624702,2.920488679053204,1.9762300508343933
4.89541618757237,3.758623309195358,5.2725219219543344,5.666895665172988,7.522368186076661,4.127564539355173,7.166687920390425,0.9059448225225708,6.214248553998448,3.6147570840615226,1.3266560599745774,2.257902080602108,1.4050439345562074,2.8713767803820036,1.9652447138787243
4.896822794161203,3.672404770330177,5.253815499334636,5.654403540499558,7.522174169806642,4.139456756702908,7.148292992899235,0.9425433930836784,6.205276364050429,3.60220211515408,1.3103355132749912,2.2620363541012636,1.4222736658854682,2.821890302646531,1.9541339589770637
4.861552434874887,3.5842784469738054,5.236232994507159,5.641203442254001,7.540868468116158,4.152692144182121,7.111304525371237,0.8915449428820347,6.18748960571736,3.5674297440729905,1.3260442148779135,2.2815403769467815,1.4745054839400784,2.8308644395343023,1.9782386288247689
4.880853029955947,3.5603506637110467,5.21773271935434,5.616075841535171,7.540662326794225,4.165327625639013,7.038726630265101,0.8401605415262333,6.169493676592404,3.545478668102866,1.288726461440517,2.2788640973846084,1.5047644990013986,2.841533405352586,1.9784721157947773
4.880052720862398,3.6094060394388254,5.199438585988607,5.578312764621093,7.540468311881895,4.177219843680913,6.984761921869033,0.7387988280303887,6.151180385150483,3.525934368942805,1.2738654005403705,2.262315082237412,1.5343707873152783,2.909120606261488,1.9949179690886372
4.93442965953336,3.685496792625592,5.163355803709671,5.539985066018317,7.558256959865689,4.177784461110318,6.929778665749286,0.6998712533577568,6.146455272214502,3.5257843932779958,1.2225032254765071,2.2413141045025444,1.555084593746621,2.9324700532542036,1.9878429942449691
4.840226812368086,3.732331193799823,5.108372581860957,5.501057456723228,7.558256959865689,4.177784461110318,6.892377928207878,0.6741437667492388,6.099808570575652,3.5213292195956525,1.2771327412322184,2.2141068656681737,1.5993764998694904,2.955440946721453,2.011514263372834
4.709040057089474,3.8642548962201264,5.108784870473547,5.475786504412051,7.577351417798406,4.1664921501034495,6.781805142459264,0.63345179672205,6.0442453719551725,3.534996336864419,1.3752034146825713,2.15447274855864,1.6580715032650126,2.9938194891302383,2.0453917889091158
4.557634926566585,4.008178871702481,5.108978888468678,5.463894291342405,7.577557559295596,4.1538566686607785,6.671232356049957,0.5927598280957038,5.978850932595204,3.554672414950342,1.4918187028281347,2.0980480324451323,1.707303326345462,3.0417623522742807,2.0847331034732526
4.427248480460412,4.091047189299802,5.127879328403762,5.464494202439782,7.57816385724364,4.11669348764766,6.559847161497442,0.6018665148194985,5.923284706901314,3.5685253485516855,1.5846619402517161,2.056056324874534,1.7433052833504752,3.034184634191312,2.1045520456670093
4.313037923148834,4.273334124910132,5.14566797839974,5.465058824819769,7.579170312412079,4.0550026078589525,6.467168397941682,0.6234653115578426,5.876261152975584,3.604215217286674,1.7004078860112313,1.999126138700005,1.7615643266119105,3.038756550409371,2.1249637254331297
4.217222312239515,4.41902251271904,5.145473960225488,5.476951037774823,7.580188891950942,3.9925684638824217,6.411578866805996,0.621700914864003,5.838616007805485,3.627560732310072,1.8042531047137504,1.9750165569104465,1.7794119126549417,3.059980339794842,2.154665478518495
4.0302398697365724,4.561817222901941,5.1450616714650845,5.502221990090868,7.599489488210191,3.968640670362684,6.355783202513266,0.6325719970718134,5.782643557981278,3.6663129701068273,1.9679549164926982,1.943469215519585,1.841828214718017,3.087405600760238,2.2101644868726344
3.823245189720825,4.703976724785535,5.126872858741628,5.526185056462966,7.599489488210191,3.968640670362684,6.3195063804087255,0.606136537696695,5.717278479270343,3.7012347473269704,2.1430943925266757,1.9180777949727332,1.9011113091686511,3.1531430941468668,2.2788566477037318
3.728541357870175,4.849700381358038,5.107159966339622,5.575383785633322,7.599489488210191,3.968640670362684,6.263710715922169,0.617007619781272,5.67472538208554,3.7526831142838297,2.2340723220992813,1.9090228491269368,1.9368413797348967,3.1905116408341945,2.3176120479488276
3.5398408071545377,5.029622928695675,5.050357819481756,5.647945668030137,7.599489488210191,3.968640670362684,6.244203999161084,0.6535708973721845,5.6084730285018916,3.8249450411151704,2.3938437877234,1.9065214061929519,1.9961951249049297,3.2344656168611277,2.3827564839206024
3.389947597988724,5.149054449388868,4.993761818187326,5.707872074812816,7.599489488210191,3.968640670362684,6.243997865507883,0.6662063760093755,5.556799192473531,3.872943392643436,2.514697846992615,1.9193682172764466,2.0449307111145836,3.2795433081560743,2.4396350208849302
3.1826580636322044,5.377467714858693,4.937165815019527,5.767798478979536,7.599489488210191,3.968640670362684,6.2620980219471845,0.7158616588112453,5.495352847202277,3.95744213075304,2.713858843320121,1.8944558243624898,2.104166440974063,3.3310271867802257,2.5108770738592248
3.0140705507092016,5.483663835906826,4.918059230194173,5.779834043040775,7.580589048941921,3.9680407649030593,6.278868127010891,0.7788603960954105,5.4478967392140465,4.002599759986517,2.8490455792832976,1.8545321466148181,2.1329722952053545,3.3291153379896663,2.541416339773284
2.9176485992069057,5.666515319570083,4.918265374717314,5.767198566804547,7.561482465470903,3.980076340269712,6.333657372735437,0.8296801827838728,5.43276345303264,4.060867602357053,2.9839415744491813,1.7822103222746966,2.1302515959261243,3.3544272230837646,2.5627076789334415
2.8050507761236045,5.749948195857056,4.918665539256511,5.742670879719507,7.560876167771987,4.017239520845814,6.351345258967773,0.9046064245828708,5.408984435529969,4.103616255251311,3.0807270832139766,1.7108222239710942,2.1536246115649105,3.3349224606073977,2.570024094839345
2.617461985729808,5.92990597122492,4.93817228848309,5.70610762834084,7.543693816077425,3.979511722697764,6.313843756467984,0.9532405726255844,5.353292961689577,4.142191473722277,3.26813314502364,1.6180725916967755,2.1964336102637874,3.330475293250925,2.6032786600587823
2.522046496434879,6.051066610349355,4.975673831872496,5.657473523563839,7.506499233833841,3.9411487308667823,6.29433703810561,0.9898038493880827,5.3246391500617065,4.159873178542014,3.3809966250610617,1.5377202563237518,2.192795888624607,3.3150646367332364,2.6066443516856643
2.3530588063520805,6.181790375558687,4.995786888005087,5.5837471074366425,7.470828722948008,3.8775500656185033,6.312231057287616,1.0520946125269397,5.282976368648198,4.173795540285193,3.551965678372505,1.4389027832014534,2.2078177699882104,3.2870019617354904,2.6214220483244146
2.2031655706526374,6.301221839419094,4.996587213927394,5.534691730613077,7.416245644360679,3.814094759152626,6.36640189661585,1.1408208388508998,5.24560008138914,4.197707292008925,3.69880807873113,1.359976028182549,2.204282362904637,3.255879527334594,2.6297364992882275
2.0716794243939347,6.383311514044526,5.016093961517752,5.498128478581621,7.325385756661807,3.724203970450609,6.364583058075648,1.2523103583000168,5.194435550162286,4.214488580344193,3.8020256099569187,1.295969563912382,2.1866247463336856,3.1849246473705857,2.617386141893393
1.9412929408341668,6.466179737783856,5.016506250482639,5.472857527063908,7.21541928727568,3.6463487601350018,6.344263922807543,1.338672286325003,5.129370600350007,4.231014577826942,3.8935590987410493,1.2469612151308278,2.1664332998275557,3.1371339971640677,2.611021902715875
1.8661966562718424,6.500978511027931,4.998005973389518,5.447729927464976,7.086552376259507,3.5678936489511908,6.306362271344708,1.4118341255461369,5.064279319316394,4.232109053247559,3.9211607128648436,1.2174260824433902,2.1285606451643875,3.0816749873308558,2.587205606950869
