12_x,12_y,9_x,9_y,6_x,6_y,8_x,8_y
1.318272712796362,3.744732539477839,3.7714826002925497,1.0584585659912,2.6176681314586863,5.917270501214964,7.2967845555761315,4.318214929661707
1.373862242002918,3.746496968350634,3.7716887355349233,1.0458230929906553,2.5989617110269543,5.9047783803827,7.2967845555761315,4.318214929661707
1.410551333091607,3.747661490936885,3.7716887355349233,1.0458230929906553,2.5993740019523632,5.879507440844337,7.277884114664777,4.317615022273942
1.4852474434794705,3.7373903575823704,3.790783184045592,1.0345307793723746,2.5995680212639045,5.8676152336270135,7.278078130505745,4.305722805131111
1.577319924138296,3.7529547769803124,3.790989318618317,1.0218953061566545,2.5999803120706155,5.842344292744371,7.296978570739909,4.306322712078406
1.6522221775780164,3.7300481741513356,3.809889759170675,1.0224952026498886,2.6001743313274406,5.830452084364716,7.278078130505745,4.305722805131111
1.7257943730922254,3.7204850148882977,3.809889759170675,1.0224952026498886,2.6005866217094926,5.80518114423841,7.296978570739909,4.306322712078406
1.7634012379010278,3.7335770313415915,3.810095893871891,1.0098597294332672,2.6011929313490327,5.768017996232986,7.297184712922991,4.293687231344222
1.7811898885906299,3.734141648540979,3.810095893871891,1.0098597294332672,2.601799240578065,5.730854846543366,7.297184712922991,4.293687231344222
1.800090328924771,3.7347415532097643,3.810289903649549,0.9979675194519078,2.583505110027842,5.693091787521077,7.297184712922991,4.293687231344222
1.8363671381895343,3.7611770147174868,3.8104960377831745,0.9853320460979621,2.5843054376894634,5.644036432172693,7.297184712922991,4.293687231344222
1.8739740041462636,3.774269031227398,3.8104960377831745,0.9853320460979621,2.5671230959767364,5.606308660203544,7.2973908549763795,4.281051750681425
1.9098506565784161,3.8252321674413117,3.8104960377831745,0.9853320460979621,2.5675353856307064,5.581037719594187,7.2973908549763795,4.281051750681425
1.9459334497827199,3.863559834262958,3.8107021714857447,0.9726965726433351,2.567935548974705,5.556510041788296,7.2973908549763795,4.281051750681425
1.9831280330116896,3.9019227910675065,3.8107021714857447,0.9726965726433351,2.5494352711207253,5.531382453246463,7.278490414436779,4.280451843639814
2.037905124548002,3.9534858351818647,3.8107021714857447,0.9726965726433351,2.54964141566611,5.518746982970036,7.278684429666527,4.268559626180785
2.0741940585557916,3.9791780350495003,3.8108961812119255,0.9608043627935307,2.568942020187373,5.494819216460154,7.278684429666527,4.268559626180785
2.1102768505244613,4.017505704652723,3.8108961812119255,0.9608043627935307,2.569148164805008,5.482183746196528,7.278684429666527,4.268559626180785
2.1289711483328513,4.030741079790633,3.8108961812119255,0.9608043627935307,2.6062374174215224,5.458820602716004,7.278684429666527,4.268559626180785
2.147677575066043,4.04323319323132,3.8111023161715982,0.9481688896694571,2.625137857190496,5.459420513152189,7.278890571242592,4.255924145311452
2.165260082835113,4.056433280777729,3.8111023161715982,0.9481688896694571,2.6429265074198347,5.4599851362250895,7.278890571242592,4.255924145311452
2.2032671048830754,4.044997624621129,3.8111023161715982,0.9481688896694571,2.6614267831999525,5.485112725121992,7.278890571242592,4.255924145311452
2.258856635061562,4.0467620570705485,3.8111023161715982,0.9481688896694571,2.6610266200697255,5.50964040317205,7.278890571242592,4.255924145311452
2.3148463225840676,4.023998810813098,3.8111023161715982,0.9481688896694571,2.6791146093084164,5.560038934091351,7.279096713639078,4.243288664936269
2.3886246603843144,4.001800183142495,3.792408010135717,0.9349335202382614,2.734303975121486,5.58633105777808,7.279096713639078,4.243288664936269
2.482427354638254,3.9794934858311173,3.8113084502579184,0.9355334163340301,2.7896873620149183,5.600730974933693,7.297997153673856,4.243888571558662
2.57510613030201,3.95789476200885,3.8115024593157054,0.9236412061962394,2.862665377323376,5.627587723002265,7.316691452328702,4.257123959234053
2.6310958178915382,3.935131514250997,3.8115024593157054,0.9236412061962394,2.9178426180549457,5.654623111537905,7.334686243816202,4.245053096666691
2.6679910494926435,3.9236605679519285,3.8115024593157054,0.9236412061962394,2.9923325885909384,5.656987470402512,7.3352925423082445,4.207889917186736
2.6681971903017496,3.911025097970258,3.8115024593157054,0.9236412061962394,3.0479221188538586,5.658751916610019,7.33589884061962,4.17072673773822
2.6872916446204673,3.8997327965894675,3.829097100943879,0.9360980245976395,3.103511649863986,5.660516363353786,7.354993295239557,4.159434426650053
2.706192086127459,3.900332702175093,3.84779140669422,0.9493333941157324,3.1593073244044336,5.649645338233659,7.374099878651157,4.1473988524974725
2.723980735635946,3.900897319672797,3.847391263011704,0.9738610775046337,3.2337972943273847,5.652009696460447,7.391888527386522,4.147963470077735
2.7617816159714916,3.9020971319785485,3.865685425579796,1.011624130733054,3.2899931335589887,5.616610990649467,7.392094669395174,4.135327989351004
2.7984707075070063,3.9032616555709123,3.882867796033626,1.0493518962044703,3.3828780614263754,5.582376817662039,7.392094669395174,4.135327989351004
2.854060237945816,3.9050260857129215,3.9200623981928024,1.0877148465031823,3.475762990267115,5.548142643875763,7.392094669395174,4.135327989351004
2.9096497683032743,3.9067905148034545,3.9561452095682395,1.1260425092633368,3.550653123345485,5.525979318643654,7.374306020639443,4.134763371799094
3.002340669965539,3.8844485252577146,3.992422030597965,1.1524779621889503,3.6249490750125077,5.54023588562854,7.336505139043554,4.133563558618657
3.132420172763162,3.888577289577327,4.047817552843185,1.1661345755545407,3.698327255845031,5.5425649527501735,7.318716489898811,4.1329989410366075
3.242992935821942,3.9292693012874715,4.085618434021165,1.1673343693792848,3.79151152130401,5.558164693854375,7.318510348960851,4.145634422202987
3.335065414114043,3.9448337275182133,4.141401973098085,1.1572065609793545,3.883583996306836,5.573729146987125,7.318510348960851,4.145634422202987
3.3724661381418173,3.97056122019551,4.197403774511937,1.133700015502261,3.9752563087655597,5.613821284130276,7.33629899811407,4.1461990398283115
3.409155229231434,3.971725744820438,4.253393448890892,1.1109367325327504,4.06824655535445,5.641313236800178,7.336092856183916,4.158834520487416
3.464538619315688,3.9861256475669413,4.290482682339379,1.087573552485904,4.123836086398342,5.643077683756316,7.355199437607255,4.146798946195665
3.501627865448881,3.9627624891532096,4.327584041735337,1.0634671089063845,4.160731320116601,5.631606744315024,7.374306020639443,4.134763371799094
3.5572173955284447,3.9645269195866,4.346484482923309,1.0640670055601342,4.216514868464434,5.6214789794868185,7.374306020639443,4.134763371799094
3.687503038370566,3.9560202128768,4.365384922937993,1.0646669020770179,4.2536162471210215,5.5973725648599695,7.392094669395174,4.135327989351004
3.7439050066551403,3.9079860139960676,4.402074014754271,1.0658314072536803,4.292023436177055,5.561409229610877,7.392094669395174,4.135327989351004
3.8741785224156304,3.9002225686694585,4.4572512747464295,1.0928667580067848,4.329318834892558,5.525410603906174,7.392288684821673,4.123435771813107
3.9108676131028184,3.901387092232779,4.512440662326658,1.1191588461819315,4.367014395122006,5.464884293513952,7.392288684821673,4.123435771813107
3.966457143306951,3.903151521338403,4.5485234727223025,1.157486512910131,4.405021420382376,5.453448639704482,7.37470617674986,4.110235672898364
4.040947115139481,3.905515857056749,4.58571807621273,1.195849468588009,4.423210232352423,5.429485576379937,7.356011876969627,4.097000285700167
4.096536645148142,3.9072802863094007,4.640907461614225,1.2221415582792763,4.442316816983569,5.417450012932527,7.319516803490494,4.083943544538892
4.169308527696971,3.9467724912935274,4.71407950628917,1.2371060452619487,4.4787997622835825,5.431250020949206,7.28192206403346,4.07010825116712
4.243398341183122,3.9736645121603527,4.76987517318872,1.226234973266438,4.49770020222924,5.431849932020648,7.264339556020013,4.056908152747642
4.3350706643432755,4.013756625585036,4.84455915382628,1.2167070611707789,4.5163944989750675,5.445085317531503,7.245633131120164,4.044416029751071
4.372871544673704,4.014956437966879,4.9198615393616425,1.1692727214073557,4.571583865069136,5.471377447301912,7.24604541288137,4.019145067808896
4.428254935115599,4.029356343024025,5.012540304569416,1.1476739409943624,4.644355738157487,5.510869676060838,7.227144973271049,4.018545162160257
4.501633113855899,4.031685391051219,5.049435530053415,1.1362029704027579,4.699338960415228,5.549797282091365,7.24604541288137,4.019145067808896
4.5398462784599,4.007614254974091,5.105425204525462,1.1134396837030431,4.754116038229524,5.601360365065024,7.282528361884165,4.032945072430269
4.5769355230117625,3.984251091192363,5.160820725984775,1.1270962983087827,4.791516754859335,5.627087875650116,7.3199290860671775,4.058672582763911
4.669614300704838,3.962652358796866,5.179308896414177,1.1529671476971854,4.8469001409546015,5.641487797100729,7.374912319019822,4.097600192397094
4.744916709679346,3.91521805687145,5.215391707710272,1.1912948188891783,4.864688789878584,5.642052419242792,7.430089564668745,4.124635584123748
4.782212096779894,3.8792194171596823,5.252586310127405,1.229657778601046,4.90269581487605,5.6306167670172025,7.447271917040422,4.162363381974767
4.820012977026224,3.880419229058367,5.288669119618353,1.2679854505656143,4.958685508630285,5.607853524403282,7.446665618570352,4.199526561885023
4.856702067214362,3.881583752142939,5.30716941477536,1.2931130376150757,4.995786888005087,5.5837471074366425,7.446265461460188,4.224054260741397
4.875396366609153,3.894819132956824,5.324751930199247,1.3063131233379535,5.051982725479566,5.548348388335245,7.446265461460188,4.224054260741397
4.893185016167964,3.8953837502736475,5.3627589463681264,1.2948774411185513,5.089278123133169,5.512349757248399,7.409370229210033,4.235525216985407
4.911685299488524,3.9205113441655937,5.380753731226054,1.2828065734838485,5.127479165991284,5.489021891612152,7.390275773604163,4.24681752817236
4.911285143538851,3.945039032154237,5.455849982125611,1.2480077068424316,5.1454739602254875,5.476951037774823,7.372280982409412,4.258888390840614
4.92957928701927,3.9828021017592725,5.512652070810356,1.175445774428521,5.14566797839974,5.465058824819769,7.372074841186667,4.271523872122794
4.946955655250908,4.008637670683255,5.644344275893119,1.080720447814877,5.164568418059243,5.465658735623885,7.372074841186667,4.271523872122794
4.946761639470937,4.020529882723852,5.792418562530938,1.0727782779248711,5.164374399278028,5.4775509479742155,7.372074841186667,4.271523872122794
4.946761639470937,4.020529882723852,5.979094016558944,1.016980514551684,5.218945334671011,5.541749510300558,7.372280982409412,4.258888390840614
4.946955655250908,4.008637670683255,6.218840644495355,1.0491304189052713,5.23723946599013,5.5795125877043,7.390275773604163,4.24681752817236
4.947161796404438,3.996002194988922,6.44078649889376,1.0814589805643011,5.273322248805302,5.617840286405279,7.409370229210033,4.235525216985407
4.966268377862418,3.9839666254698995,6.646374519712659,1.0255178428545648,5.309405030163242,5.6561679868472785,7.446665618570352,4.199526561885023
4.966462393284419,3.9720744132901773,6.870139204962951,0.9463568753180357,5.328111451198013,5.668660110680979,7.465978341863415,4.174855506037014
4.966874674775125,3.94680346118215,6.982130680351311,0.900087017284295,5.327905307404504,5.6812955882904905,7.485485081035689,4.138292232532214
4.967068690505138,3.934911249305003,7.13100525043753,0.8430894431671473,5.309004866520874,5.680695676204776,7.503673886814943,4.114329151139272
4.949186828354725,3.871877227571482,7.149905691047677,0.8436893387105504,5.309004866520874,5.680695676204776,7.522574326480243,4.114929057479068
4.913504190195476,3.8090218539809517,7.149905691047677,0.8436893387105504,5.291216217224754,5.680131053906718,7.522574326480243,4.114929057479068
4.89541618757237,3.758623309195358,7.166687920390425,0.9059448225225708,5.2725219219543344,5.666895665172988,7.52236818607666,4.127564539355173
4.896822794161204,3.672404770330177,7.148292992899236,0.9425433930836784,5.253815499334637,5.654403540499558,7.522174169806642,4.1394567567029075
4.861552434874887,3.5842784469738054,7.111304525371237,0.8915449428820347,5.236232994507158,5.641203442254001,7.540868468116158,4.152692144182121
4.880853029955947,3.5603506637110467,7.0387266302651,0.8401605415262333,5.2177327193543395,5.616075841535171,7.540662326794225,4.165327625639013
4.880052720862397,3.6094060394388263,6.984761921869033,0.7387988280303887,5.199438585988607,5.578312764621093,7.540468311881895,4.177219843680913
4.934429659533359,3.685496792625592,6.929778665749286,0.6998712533577568,5.1633558037096705,5.539985066018317,7.55825695986569,4.177784461110318
4.840226812368085,3.732331193799823,6.892377928207878,0.6741437667492388,5.108372581860957,5.501057456723228,7.55825695986569,4.177784461110318
4.709040057089474,3.8642548962201264,6.781805142459264,0.63345179672205,5.1087848704735475,5.475786504412051,7.577351417798407,4.1664921501034495
4.5576349265665845,4.008178871702481,6.671232356049957,0.5927598280957038,5.108978888468678,5.463894291342405,7.577557559295596,4.1538566686607785
4.427248480460412,4.091047189299802,6.5598471614974425,0.6018665148194985,5.127879328403762,5.464494202439782,7.57816385724364,4.11669348764766
4.313037923148835,4.273334124910132,6.467168397941682,0.6234653115578426,5.14566797839974,5.465058824819769,7.57917031241208,4.0550026078589525
4.217222312239515,4.41902251271904,6.411578866805996,0.6217009148640029,5.1454739602254875,5.476951037774823,7.580188891950942,3.9925684638824217
4.0302398697365724,4.561817222901941,6.355783202513266,0.6325719970718134,5.145061671465085,5.502221990090868,7.5994894882101915,3.9686406703626838
3.8232451897208244,4.703976724785535,6.3195063804087255,0.606136537696695,5.126872858741627,5.526185056462966,7.5994894882101915,3.9686406703626838
3.7285413578701756,4.849700381358038,6.263710715922168,0.617007619781272,5.107159966339622,5.575383785633322,7.5994894882101915,3.9686406703626838
3.5398408071545377,5.029622928695675,6.244203999161084,0.6535708973721845,5.050357819481756,5.647945668030137,7.5994894882101915,3.9686406703626838
3.3899475979887237,5.149054449388868,6.2439978655078825,0.6662063760093755,4.993761818187326,5.707872074812816,7.5994894882101915,3.9686406703626838
