12_x,12_y,9_x,9_y,6_x,6_y,8_x,8_y,width_orange,length_orange,min_x_orange,max_x_orange,min_y_orange,max_y_orange
2.314846322584068,4.023998810813098,3.8111023161715982,0.9481688896694572,2.6791146093084164,5.560038934091351,7.279096713639078,4.243288664936269,4.9642503910550095,4.611870044421894,2.314846322584068,7.279096713639078,0.9481688896694572,5.560038934091351
2.3886246603843144,4.001800183142495,3.792408010135717,0.9349335202382614,2.734303975121486,5.58633105777808,7.279096713639078,4.243288664936269,4.890472053254763,4.651397537539818,2.3886246603843144,7.279096713639078,0.9349335202382614,5.58633105777808
2.482427354638254,3.979493485831117,3.8113084502579184,0.93553341633403,2.7896873620149183,5.600730974933693,7.297997153673856,4.243888571558662,4.815569799035602,4.6651975585996635,2.482427354638254,7.297997153673856,0.93553341633403,5.600730974933693
2.57510613030201,3.95789476200885,3.8115024593157054,0.9236412061962394,2.862665377323376,5.627587723002265,7.316691452328702,4.257123959234053,4.741585322026692,4.703946516806026,2.57510613030201,7.316691452328702,0.9236412061962394,5.627587723002265
2.6310958178915382,3.935131514250997,3.8115024593157054,0.9236412061962394,2.9178426180549457,5.654623111537905,7.334686243816202,4.245053096666691,4.703590425924665,4.7309819053416655,2.6310958178915382,7.334686243816202,0.9236412061962394,5.654623111537905
2.6679910494926435,3.923660567951929,3.8115024593157054,0.9236412061962394,2.9923325885909384,5.656987470402512,7.335292542308244,4.207889917186736,4.6673014928156,4.733346264206272,2.6679910494926435,7.335292542308244,0.9236412061962394,5.656987470402512
2.6681971903017496,3.911025097970258,3.8115024593157054,0.9236412061962394,3.0479221188538586,5.658751916610019,7.33589884061962,4.17072673773822,4.667701650317871,4.735110710413779,2.6681971903017496,7.33589884061962,0.9236412061962394,5.658751916610019
2.6872916446204678,3.899732796589468,3.829097100943879,0.9360980245976396,3.103511649863986,5.660516363353786,7.354993295239557,4.159434426650053,4.6677016506190885,4.724418338756146,2.6872916446204678,7.354993295239557,0.9360980245976396,5.660516363353786
2.706192086127459,3.900332702175093,3.84779140669422,0.9493333941157324,3.1593073244044336,5.649645338233659,7.374099878651157,4.1473988524974725,4.667907792523698,4.700311944117927,2.706192086127459,7.374099878651157,0.9493333941157324,5.649645338233659
2.723980735635946,3.900897319672797,3.847391263011704,0.9738610775046336,3.2337972943273847,5.652009696460447,7.391888527386522,4.147963470077735,4.667907791750576,4.678148618955814,2.723980735635946,7.391888527386522,0.9738610775046336,5.652009696460447
2.761781615971492,3.902097131978549,3.865685425579796,1.011624130733054,3.2899931335589887,5.616610990649467,7.392094669395174,4.135327989351004,4.6303130534236825,4.604986859916413,2.761781615971492,7.392094669395174,1.011624130733054,5.616610990649467
2.7984707075070063,3.903261655570912,3.882867796033626,1.0493518962044703,3.382878061426376,5.582376817662039,7.392094669395174,4.135327989351004,4.593623961888168,4.533024921457569,2.7984707075070063,7.392094669395174,1.0493518962044703,5.582376817662039
2.854060237945816,3.9050260857129215,3.9200623981928016,1.0877148465031825,3.475762990267115,5.548142643875763,7.392094669395174,4.135327989351004,4.538034431449358,4.4604277973725805,2.854060237945816,7.392094669395174,1.0877148465031825,5.548142643875763
2.9096497683032743,3.9067905148034554,3.95614520956824,1.1260425092633368,3.550653123345485,5.525979318643654,7.374306020639443,4.134763371799094,4.464656252336169,4.399936809380318,2.9096497683032743,7.374306020639443,1.1260425092633368,5.525979318643654
3.002340669965539,3.8844485252577146,3.992422030597965,1.1524779621889505,3.624949075012508,5.54023588562854,7.336505139043554,4.133563558618657,4.334164469078015,4.38775792343959,3.002340669965539,7.336505139043554,1.1524779621889505,5.54023588562854
3.132420172763162,3.888577289577327,4.047817552843185,1.1661345755545407,3.698327255845031,5.5425649527501735,7.318716489898811,4.132998941036608,4.186296317135648,4.376430377195633,3.132420172763162,7.318716489898811,1.1661345755545407,5.5425649527501735
3.242992935821942,3.929269301287472,4.085618434021165,1.1673343693792848,3.79151152130401,5.558164693854375,7.318510348960851,4.145634422202987,4.075517413138909,4.390830324475091,3.242992935821942,7.318510348960851,1.1673343693792848,5.558164693854375
3.335065414114043,3.944833727518213,4.141401973098085,1.1572065609793545,3.883583996306836,5.573729146987125,7.318510348960851,4.145634422202987,3.9834449348468084,4.416522586007771,3.335065414114043,7.318510348960851,1.1572065609793545,5.573729146987125
3.3724661381418173,3.97056122019551,4.197403774511937,1.133700015502261,3.97525630876556,5.613821284130276,7.33629899811407,4.146199039828312,3.9638328599722525,4.480121268628015,3.3724661381418173,7.33629899811407,1.133700015502261,5.613821284130276
3.409155229231434,3.971725744820438,4.253393448890892,1.1109367325327504,4.06824655535445,5.641313236800178,7.336092856183916,4.158834520487416,3.9269376269524816,4.530376504267427,3.409155229231434,7.336092856183916,1.1109367325327504,5.641313236800178
3.464538619315688,3.986125647566941,4.290482682339379,1.087573552485904,4.123836086398342,5.643077683756316,7.355199437607255,4.146798946195665,3.890660818291567,4.555504131270412,3.464538619315688,7.355199437607255,1.087573552485904,5.643077683756316
3.501627865448881,3.9627624891532096,4.327584041735337,1.0634671089063843,4.160731320116601,5.631606744315024,7.374306020639443,4.134763371799094,3.872678155190562,4.56813963540864,3.501627865448881,7.374306020639443,1.0634671089063843,5.631606744315024
3.5572173955284447,3.9645269195866,4.346484482923309,1.0640670055601342,4.216514868464434,5.6214789794868185,7.374306020639443,4.134763371799094,3.817088625110998,4.557411973926684,3.5572173955284447,7.374306020639443,1.0640670055601342,5.6214789794868185
3.687503038370566,3.9560202128768,4.365384922937993,1.064666902077018,4.2536162471210215,5.5973725648599695,7.392094669395174,4.135327989351004,3.7045916310246083,4.532705662782951,3.687503038370566,7.392094669395174,1.064666902077018,5.5973725648599695
3.74390500665514,3.907986013996068,4.402074014754271,1.0658314072536803,4.292023436177055,5.561409229610877,7.392094669395174,4.135327989351004,3.6481896627400343,4.4955778223571965,3.74390500665514,7.392094669395174,1.0658314072536803,5.561409229610877
3.8741785224156304,3.9002225686694585,4.4572512747464295,1.0928667580067848,4.329318834892558,5.525410603906174,7.392288684821673,4.123435771813107,3.5181101624060425,4.432543845899389,3.8741785224156304,7.392288684821673,1.0928667580067848,5.525410603906174
3.9108676131028175,3.901387092232779,4.512440662326658,1.1191588461819315,4.367014395122006,5.464884293513952,7.392288684821673,4.123435771813107,3.4814210717188554,4.345725447332021,3.9108676131028175,7.392288684821673,1.1191588461819315,5.464884293513952
3.966457143306951,3.903151521338403,4.548523472722303,1.157486512910131,4.405021420382376,5.453448639704482,7.37470617674986,4.110235672898364,3.408249033442909,4.295962126794351,3.966457143306951,7.37470617674986,1.157486512910131,5.453448639704482
4.040947115139481,3.905515857056749,4.58571807621273,1.195849468588009,4.423210232352423,5.429485576379937,7.356011876969627,4.097000285700167,3.315064761830146,4.233636107791928,4.040947115139481,7.356011876969627,1.195849468588009,5.429485576379937
4.096536645148142,3.9072802863094007,4.640907461614225,1.2221415582792765,4.442316816983569,5.417450012932527,7.319516803490494,4.083943544538892,3.2229801583423514,4.19530845465325,4.096536645148142,7.319516803490494,1.2221415582792765,5.417450012932527
4.169308527696971,3.946772491293528,4.71407950628917,1.237106045261949,4.478799762283583,5.431250020949206,7.28192206403346,4.07010825116712,3.1126135363364895,4.194143975687258,4.169308527696971,7.28192206403346,1.237106045261949,5.431250020949206
4.243398341183122,3.9736645121603527,4.76987517318872,1.226234973266438,4.49770020222924,5.431849932020648,7.264339556020013,4.056908152747642,3.020941214836891,4.20561495875421,4.243398341183122,7.264339556020013,1.226234973266438,5.431849932020648
4.335070664343276,4.013756625585036,4.84455915382628,1.2167070611707789,4.516394498975068,5.445085317531503,7.245633131120164,4.044416029751071,2.910562466776888,4.228378256360724,4.335070664343276,7.245633131120164,1.2167070611707789,5.445085317531503
4.372871544673704,4.014956437966879,4.9198615393616425,1.1692727214073555,4.571583865069136,5.471377447301912,7.24604541288137,4.019145067808896,2.8731738682076653,4.302104725894557,4.372871544673704,7.24604541288137,1.1692727214073555,5.471377447301912
4.428254935115599,4.029356343024025,5.012540304569416,1.1476739409943624,4.644355738157487,5.510869676060838,7.227144973271049,4.018545162160257,2.7988900381554496,4.363195735066475,4.428254935115599,7.227144973271049,1.1476739409943624,5.510869676060838
4.501633113855899,4.031685391051219,5.049435530053415,1.136202970402758,4.699338960415228,5.549797282091365,7.24604541288137,4.019145067808896,2.7444122990254707,4.413594311688607,4.501633113855899,7.24604541288137,1.136202970402758,5.549797282091365
4.5398462784599,4.007614254974091,5.105425204525462,1.1134396837030431,4.754116038229524,5.601360365065024,7.282528361884165,4.032945072430269,2.742682083424265,4.487920681361981,4.5398462784599,7.282528361884165,1.1134396837030431,5.601360365065024
4.5769355230117625,3.984251091192363,5.160820725984775,1.1270962983087829,4.791516754859335,5.627087875650116,7.3199290860671775,4.058672582763911,2.742993563055415,4.4999915773413335,4.5769355230117625,7.3199290860671775,1.1270962983087829,5.627087875650116
4.669614300704838,3.962652358796866,5.179308896414177,1.1529671476971854,4.8469001409546015,5.641487797100729,7.374912319019822,4.097600192397094,2.705298018314984,4.488520649403544,4.669614300704838,7.374912319019822,1.1529671476971854,5.641487797100729
4.744916709679346,3.91521805687145,5.215391707710272,1.1912948188891783,4.864688789878584,5.642052419242792,7.430089564668745,4.124635584123748,2.685172854989399,4.450757600353613,4.744916709679346,7.430089564668745,1.1912948188891783,5.642052419242792
4.782212096779894,3.8792194171596814,5.252586310127405,1.229657778601046,4.90269581487605,5.6306167670172025,7.447271917040422,4.162363381974767,2.6650598202605282,4.400958988416156,4.782212096779894,7.447271917040422,1.229657778601046,5.6306167670172025
4.820012977026224,3.880419229058367,5.288669119618353,1.2679854505656143,4.958685508630285,5.607853524403282,7.446665618570352,4.199526561885023,2.626652641544128,4.339868073837668,4.820012977026224,7.446665618570352,1.2679854505656143,5.607853524403282
4.856702067214362,3.881583752142939,5.30716941477536,1.2931130376150757,4.995786888005087,5.5837471074366425,7.446265461460188,4.224054260741397,2.5895633942458254,4.290634069821567,4.856702067214362,7.446265461460188,1.2931130376150757,5.5837471074366425
4.875396366609153,3.894819132956824,5.324751930199247,1.3063131233379537,5.051982725479566,5.548348388335245,7.446265461460188,4.224054260741397,2.5708690948510347,4.242035264997291,4.875396366609153,7.446265461460188,1.3063131233379537,5.548348388335245
4.893185016167964,3.895383750273648,5.3627589463681264,1.2948774411185513,5.089278123133169,5.512349757248399,7.409370229210033,4.235525216985407,2.5161852130420694,4.2174723161298475,4.893185016167964,7.409370229210033,1.2948774411185513,5.512349757248399
4.911685299488524,3.9205113441655937,5.380753731226054,1.2828065734838483,5.127479165991284,5.489021891612152,7.390275773604163,4.24681752817236,2.478590474115639,4.206215318128304,4.911685299488524,7.390275773604163,1.2828065734838483,5.489021891612152
4.911285143538851,3.945039032154237,5.455849982125611,1.2480077068424316,5.145473960225488,5.476951037774823,7.372280982409412,4.258888390840614,2.460995838870561,4.228943330932392,4.911285143538851,7.372280982409412,1.2480077068424316,5.476951037774823
4.92957928701927,3.982802101759273,5.512652070810356,1.175445774428521,5.14566797839974,5.465058824819769,7.372074841186667,4.271523872122794,2.4424955541673965,4.289613050391248,4.92957928701927,7.372074841186667,1.175445774428521,5.465058824819769
4.946955655250908,4.008637670683255,5.644344275893119,1.080720447814877,5.164568418059243,5.465658735623885,7.372074841186667,4.271523872122794,2.425119185935759,4.384938287809008,4.946955655250908,7.372074841186667,1.080720447814877,5.465658735623885
4.946761639470937,4.020529882723852,5.792418562530938,1.0727782779248711,5.164374399278028,5.477550947974216,7.372074841186667,4.271523872122794,2.4253132017157295,4.404772670049345,4.946761639470937,7.372074841186667,1.0727782779248711,5.477550947974216
4.946761639470937,4.020529882723852,5.979094016558944,1.016980514551684,5.218945334671011,5.541749510300558,7.372280982409412,4.258888390840614,2.4255193429384754,4.5247689957488735,4.946761639470937,7.372280982409412,1.016980514551684,5.541749510300558
4.946955655250908,4.008637670683255,6.218840644495355,1.0491304189052713,5.23723946599013,5.5795125877043,7.390275773604163,4.24681752817236,2.443320118353255,4.530382168799028,4.946955655250908,7.390275773604163,1.0491304189052713,5.5795125877043
4.947161796404438,3.996002194988922,6.44078649889376,1.0814589805643011,5.273322248805302,5.617840286405279,7.409370229210033,4.235525216985407,2.4622084328055953,4.536381305840978,4.947161796404438,7.409370229210033,1.0814589805643011,5.617840286405279
4.966268377862418,3.9839666254699,6.646374519712659,1.0255178428545648,5.309405030163242,5.656167986847279,7.446665618570352,4.199526561885023,2.4803972407079335,4.630650143992715,4.966268377862418,7.446665618570352,1.0255178428545648,5.656167986847279
4.966462393284419,3.972074413290177,6.870139204962951,0.9463568753180356,5.328111451198013,5.668660110680979,7.465978341863415,4.174855506037014,2.4995159485789955,4.7223032353629435,4.966462393284419,7.465978341863415,0.9463568753180356,5.668660110680979
4.966874674775125,3.94680346118215,6.982130680351311,0.900087017284295,5.327905307404504,5.6812955882904905,7.485485081035689,4.138292232532214,2.5186104062605636,4.781208571006196,4.966874674775125,7.485485081035689,0.900087017284295,5.6812955882904905
4.967068690505138,3.934911249305003,7.13100525043753,0.8430894431671473,5.309004866520874,5.680695676204776,7.503673886814943,4.114329151139272,2.5366051963098055,4.837606233037628,4.967068690505138,7.503673886814943,0.8430894431671473,5.680695676204776
4.949186828354725,3.871877227571482,7.149905691047677,0.8436893387105504,5.309004866520874,5.680695676204776,7.522574326480243,4.114929057479068,2.573387498125518,4.837006337494225,4.949186828354725,7.522574326480243,0.8436893387105504,5.680695676204776
4.913504190195476,3.809021853980952,7.149905691047677,0.8436893387105504,5.291216217224754,5.680131053906718,7.522574326480243,4.114929057479068,2.6090701362847675,4.836441715196167,4.913504190195476,7.522574326480243,0.8436893387105504,5.680131053906718
4.89541618757237,3.758623309195358,7.166687920390425,0.9059448225225708,5.2725219219543344,5.666895665172988,7.52236818607666,4.127564539355173,2.62695199850429,4.760950842650417,4.89541618757237,7.52236818607666,0.9059448225225708,5.666895665172988
4.896822794161204,3.672404770330177,7.148292992899236,0.9425433930836784,5.253815499334637,5.654403540499558,7.522174169806642,4.139456756702908,2.6253513756454385,4.71186014741588,4.896822794161204,7.522174169806642,0.9425433930836784,5.654403540499558
4.861552434874887,3.5842784469738054,7.111304525371237,0.8915449428820347,5.236232994507158,5.641203442254001,7.540868468116158,4.152692144182121,2.679316033241271,4.749658499371967,4.861552434874887,7.540868468116158,0.8915449428820347,5.641203442254001
4.880853029955947,3.5603506637110467,7.0387266302651,0.8401605415262333,5.21773271935434,5.616075841535171,7.540662326794225,4.165327625639013,2.6598092968382776,4.775915300008937,4.880853029955947,7.540662326794225,0.8401605415262333,5.616075841535171
4.880052720862397,3.6094060394388254,6.984761921869033,0.7387988280303887,5.199438585988607,5.578312764621093,7.540468311881895,4.177219843680913,2.6604155910194978,4.839513936590705,4.880052720862397,7.540468311881895,0.7387988280303887,5.578312764621093
4.934429659533359,3.685496792625592,6.929778665749286,0.6998712533577568,5.163355803709671,5.539985066018317,7.55825695986569,4.177784461110318,2.623827300332331,4.84011381266056,4.934429659533359,7.55825695986569,0.6998712533577568,5.539985066018317
4.840226812368085,3.732331193799823,6.892377928207878,0.6741437667492388,5.108372581860957,5.501057456723228,7.55825695986569,4.177784461110318,2.718030147497605,4.826913689973989,4.840226812368085,7.55825695986569,0.6741437667492388,5.501057456723228
4.709040057089474,3.8642548962201264,6.781805142459264,0.63345179672205,5.108784870473548,5.475786504412051,7.577351417798407,4.1664921501034495,2.8683113607089323,4.842334707690001,4.709040057089474,7.577351417798407,0.63345179672205,5.475786504412051
4.5576349265665845,4.008178871702481,6.671232356049957,0.5927598280957038,5.108978888468678,5.463894291342405,7.577557559295596,4.1538566686607785,3.0199226327290116,4.871134463246701,4.5576349265665845,7.577557559295596,0.5927598280957038,5.463894291342405
4.427248480460412,4.091047189299802,6.5598471614974425,0.6018665148194985,5.127879328403762,5.464494202439782,7.57816385724364,4.11669348764766,3.150915376783227,4.862627687620283,4.427248480460412,7.57816385724364,0.6018665148194985,5.464494202439782
4.313037923148835,4.273334124910132,6.467168397941682,0.6234653115578426,5.14566797839974,5.465058824819769,7.57917031241208,4.0550026078589525,3.2661323892632446,4.841593513261927,4.313037923148835,7.57917031241208,0.6234653115578426,5.465058824819769
4.217222312239515,4.41902251271904,6.411578866805996,0.6217009148640029,5.145473960225488,5.476951037774823,7.580188891950942,3.9925684638824217,3.3629665797114274,4.85525012291082,4.217222312239515,7.580188891950942,0.6217009148640029,5.476951037774823
4.0302398697365724,4.561817222901941,6.355783202513266,0.6325719970718134,5.145061671465085,5.502221990090868,7.599489488210191,3.968640670362684,3.569249618473618,4.869649993019055,4.0302398697365724,7.599489488210191,0.6325719970718134,5.502221990090868
3.823245189720824,4.703976724785535,6.3195063804087255,0.606136537696695,5.126872858741627,5.526185056462966,7.599489488210191,3.968640670362684,3.7762442984893667,4.92004851876627,3.823245189720824,7.599489488210191,0.606136537696695,5.526185056462966
3.728541357870176,4.849700381358038,6.263710715922168,0.617007619781272,5.107159966339622,5.575383785633322,7.599489488210191,3.968640670362684,3.8709481303400146,4.958376165852051,3.728541357870176,7.599489488210191,0.617007619781272,5.575383785633322
3.5398408071545377,5.029622928695675,6.244203999161084,0.6535708973721845,5.050357819481756,5.647945668030137,7.599489488210191,3.968640670362684,4.059648681055653,4.994374770657952,3.5398408071545377,7.599489488210191,0.6535708973721845,5.647945668030137
3.389947597988724,5.149054449388868,6.2439978655078825,0.6662063760093755,4.993761818187326,5.707872074812816,7.599489488210191,3.968640670362684,4.209541890221466,5.041665698803441,3.389947597988724,7.599489488210191,0.6662063760093755,5.707872074812816
3.1826580636322044,5.377467714858693,6.2620980219471845,0.7158616588112453,4.937165815019527,5.767798478979536,7.599489488210191,3.968640670362684,4.416831424577986,5.051936820168291,3.1826580636322044,7.599489488210191,0.7158616588112453,5.767798478979536
3.0140705507092016,5.483663835906826,6.278868127010891,0.7788603960954105,4.918059230194173,5.779834043040775,7.580589048941921,3.9680407649030593,4.566518498232719,5.000973646945364,3.0140705507092016,7.580589048941921,0.7788603960954105,5.779834043040775
2.9176485992069057,5.666515319570083,6.333657372735437,0.8296801827838728,4.918265374717314,5.767198566804547,7.561482465470903,3.980076340269712,4.643833866263998,4.937518384020674,2.9176485992069057,7.561482465470903,0.8296801827838728,5.767198566804547
2.8050507761236045,5.749948195857056,6.351345258967773,0.9046064245828708,4.918665539256511,5.742670879719507,7.560876167771987,4.017239520845814,4.755825391648383,4.845341771274185,2.8050507761236045,7.560876167771987,0.9046064245828708,5.749948195857056
2.617461985729808,5.92990597122492,6.313843756467983,0.9532405726255844,4.93817228848309,5.70610762834084,7.543693816077425,3.979511722697764,4.926231830347618,4.976665398599335,2.617461985729808,7.543693816077425,0.9532405726255844,5.92990597122492
2.522046496434879,6.051066610349355,6.29433703810561,0.9898038493880827,4.975673831872496,5.657473523563839,7.506499233833842,3.9411487308667823,4.984452737398962,5.061262760961272,2.522046496434879,7.506499233833842,0.9898038493880827,6.051066610349355
2.3530588063520805,6.181790375558687,6.312231057287616,1.0520946125269397,4.995786888005087,5.5837471074366425,7.470828722948008,3.8775500656185033,5.117769916595927,5.129695763031747,2.3530588063520805,7.470828722948008,1.0520946125269397,6.181790375558687
2.2031655706526374,6.301221839419094,6.36640189661585,1.1408208388508998,4.996587213927395,5.534691730613077,7.416245644360679,3.814094759152626,5.213080073708041,5.160401000568195,2.2031655706526374,7.416245644360679,1.1408208388508998,6.301221839419094
2.0716794243939347,6.383311514044526,6.364583058075648,1.2523103583000168,5.016093961517752,5.498128478581621,7.325385756661806,3.724203970450609,5.253706332267871,5.131001155744509,2.0716794243939347,7.325385756661806,1.2523103583000168,6.383311514044526
1.941292940834167,6.466179737783856,6.344263922807543,1.338672286325003,5.016506250482639,5.472857527063908,7.215419287275681,3.6463487601350018,5.2741263464415145,5.127507451458853,1.941292940834167,7.215419287275681,1.338672286325003,6.466179737783856
1.8661966562718424,6.500978511027931,6.3063622713447085,1.4118341255461369,4.998005973389518,5.447729927464976,7.086552376259507,3.5678936489511908,5.220355719987665,5.089144385481794,1.8661966562718424,7.086552376259507,1.4118341255461369,6.500978511027931
1.7727054060295897,6.57237580165105,6.286249269121553,1.4855605732670871,4.979311677852838,5.434494540746579,7.030550565040586,3.59140018418312,5.257845159010996,5.086815228383962,1.7727054060295897,7.030550565040586,1.4855605732670871,6.57237580165105
1.7159032459376622,6.644937630902676,6.285036705972265,1.5598869185581457,4.9617170464492535,5.42203770641213,6.994273756328572,3.5649647030859484,5.27837051039091,5.085050712344531,1.7159032459376622,6.994273756328572,1.5598869185581457,6.644937630902676
1.6422257382904777,6.592774647736039,6.302530572130364,1.646705377371296,4.961923190674197,5.409402230657718,7.030962845743176,3.5661292237972653,5.388737107452698,4.9460692703647435,1.6422257382904777,7.030962845743176,1.646705377371296,6.592774647736039
1.5683420821183984,6.553247135879022,6.263104854270534,1.7451028828954938,4.92432845465327,5.3955669334964105,7.086552376259507,3.5678936489511908,5.518210294141109,4.808144252983528,1.5683420821183984,7.086552376259507,1.7451028828954938,6.553247135879022
1.532053159697446,6.5275549219191,6.225409334034133,1.8056292399274916,4.906539804691292,5.395002312099551,7.16144250068771,3.545730280624157,5.629389340990264,4.721925681991608,1.532053159697446,7.16144250068771,1.8056292399274916,6.5275549219191
1.532865620819371,6.477756312621415,6.2248030498622064,1.8427924118222707,4.88783338149148,5.382510188650612,7.217432186581206,3.52296700800603,5.684566565761835,4.6349639007991446,1.532865620819371,7.217432186581206,1.8427924118222707,6.477756312621415
1.5153718294121978,6.390937910503356,6.262098424251747,1.8067937492440616,4.88783338149148,5.382510188650612,7.254327415836535,3.511496047362264,5.738955586424337,4.584144161259295,1.5153718294121978,7.254327415836535,1.8067937492440616,6.390937910503356
1.5356910421049823,6.3045760743284,6.31869438509779,1.746867290736507,4.88783338149148,5.382510188650612,7.2906163514131155,3.537188265602672,5.754925309308133,4.5577087835918935,1.5356910421049823,7.2906163514131155,1.746867290736507,6.3045760743284
1.5741990701614406,6.194251188975732,6.319300667745264,1.7097041179579635,4.924728616707627,5.371039245349097,7.32800495166715,3.563659036252381,5.75380588150571,4.484547071017769,1.5741990701614406,7.32800495166715,1.7097041179579635,6.194251188975732
