5_x,5_y,10_x,10_y,3_x,3_y,4_x,4_y,width_blue,length_blue,min_x_blue,max_x_blue,min_y_blue,max_y_blue
13.04443806344428,4.314735282898323,8.906750641929504,3.3408497406822897,12.422039428765943,6.05519763424079,13.346932032708573,1.65984130675678,4.440181390779069,4.39535632748401,8.906750641929504,13.346932032708573,1.65984130675678,6.05519763424079
13.043831763820869,4.351898498928706,8.906750641929504,3.3408497406822897,12.422039428765943,6.05519763424079,13.32823772880117,1.6466059149528758,4.421487086871666,4.408591719287914,8.906750641929504,13.32823772880117,1.6466059149528758,6.05519763424079
13.043419481028552,4.377169486231251,8.9258572217432,3.328814159781939,12.404250778727056,6.054633011465161,13.328031592649396,1.659241409158303,4.402174370906195,4.395391602306859,8.9258572217432,13.328031592649396,1.659241409158303,6.054633011465161
13.043019323393732,4.401697209034577,8.906750641929504,3.3408497406822897,12.385350338526496,6.054033099066307,13.327825457019271,1.6718769035633,4.421074815089767,4.382156195503007,8.906750641929504,13.327825457019271,1.6718769035633,6.054033099066307
13.04261916525152,4.4262249316980125,8.9258572217432,3.328814159781939,12.385350338526496,6.054033099066307,13.30984279745644,1.6832045238929827,4.38398557571324,4.370828575173324,8.9258572217432,13.30984279745644,1.6832045238929827,6.054033099066307
13.042413023403295,4.438860425243728,8.926051235685307,3.316921939253922,12.385350338526496,6.054033099066307,13.30963666159997,1.6958400181034785,4.383585425914664,4.358193080962828,8.926051235685307,13.30963666159997,1.6958400181034785,6.054033099066307
13.042206881959295,4.451495918936155,8.926051235685307,3.316921939253922,12.385556484095764,6.0413976070837885,13.327219175730452,1.7090401219642024,4.401167940045145,4.332357485119586,8.926051235685307,13.327219175730452,1.7090401219642024,6.0413976070837885
13.042206881959295,4.451495918936155,8.926051235685307,3.316921939253922,12.385556484095764,6.0413976070837885,13.327025165051628,1.7209323518620123,4.400973929366321,4.320465255221777,8.926051235685307,13.327025165051628,1.7209323518620123,6.0413976070837885
13.023512583608158,4.438260518265838,8.926051235685307,3.316921939253922,12.404456924488168,6.041997519533451,13.326819029144213,1.733567846112883,4.400767793458906,4.3084296734205685,8.926051235685307,13.326819029144213,1.733567846112883,6.041997519533451
13.023912742048331,4.413732795770056,8.926051235685307,3.316921939253922,12.404650943543192,6.03010529153798,13.32661289298506,1.7462033403335413,4.400561657299752,4.283901951204439,8.926051235685307,13.32661289298506,1.7462033403335413,6.03010529153798
13.005424583666692,4.387861902088619,8.926051235685307,3.316921939253922,12.404857088449251,6.017469799215483,13.3453193223944,1.7586954681703868,4.419268086709094,4.258774331045096,8.926051235685307,13.3453193223944,1.7586954681703868,6.017469799215483
13.006224898359266,4.338806456814527,8.926051235685307,3.316921939253922,12.405063233966237,6.00483430720244,13.326212747146046,1.7707310645951404,4.400161511460739,4.2341032426073,8.926051235685307,13.326212747146046,1.7707310645951404,6.00483430720244
12.970142108792745,4.3004787166869125,8.926257375538347,3.3042864548996724,12.40525725238082,5.9929420790667685,13.308424095965265,1.7701664545958675,4.382166720426918,4.222775624470901,8.926257375538347,13.308424095965265,1.7701664545958675,5.9929420790667685
12.970954549205588,4.250680007490667,8.945157813925206,3.304886358024937,12.3863568134059,5.992342167467951,13.308217960931213,1.7828019489345437,4.363060147006006,4.209540218533408,8.945157813925206,13.308217960931213,1.7828019489345437,5.992342167467951
12.952660408033562,4.212916885892125,8.945157813925206,3.304886358024937,12.38656295849931,5.979706675316725,13.30802394972679,1.7946941786049948,4.362866135801584,4.185012496711731,8.945157813925206,13.30802394972679,1.7946941786049948,5.979706675316725
12.9356841978584,4.1625535593027205,8.945157813925206,3.304886358024937,12.38656295849931,5.979706675316725,13.30781781467807,1.807329672949276,4.362660000752864,4.172377002367449,8.945157813925206,13.30781781467807,1.807329672949276,5.979706675316725
12.916783757617702,4.161953653408686,8.945157813925206,3.304886358024937,12.367662518559122,5.97910676345321,13.30781781467807,1.807329672949276,4.362660000752864,4.171777090503934,8.945157813925206,13.30781781467807,1.807329672949276,5.97910676345321
12.879888526547507,4.173424623366914,8.945157813925206,3.304886358024937,12.367868663882431,5.966471271467786,13.307611678555723,1.819965167151603,4.362453864630517,4.146506104316183,8.945157813925206,13.307611678555723,1.819965167151603,5.966471271467786
12.841481348752954,4.20938802671299,8.945157813925206,3.304886358024937,12.350274034350411,5.954014420737065,13.307417668492262,1.8318573971174923,4.362259854567055,4.122157023619573,8.945157813925206,13.307417668492262,1.8318573971174923,5.954014420737065
12.803979820049909,4.258022211057376,8.945157813925206,3.304886358024937,12.350274034350411,5.954014420737065,13.307417668492262,1.8318573971174923,4.362259854567055,4.122157023619573,8.945157813925206,13.307417668492262,1.8318573971174923,5.954014420737065
12.74799013253286,4.280785502384075,8.945157813925206,3.304886358024937,12.33117957311766,5.96530673612069,13.307417668492262,1.8318573971174923,4.362259854567055,4.133449339003198,8.945157813925206,13.307417668492262,1.8318573971174923,5.96530673612069
12.710900886026948,4.304148699909332,8.945363953864236,3.292250873669811,12.349873869405958,5.978542140216611,13.307211531892657,1.844492891259768,4.361847578028421,4.134049248956843,8.945363953864236,13.307211531892657,1.844492891259768,5.978542140216611
12.672893863226015,4.315584379835259,8.963152602785252,3.292815488680947,12.349667724610931,5.991177632430815,13.307211531892657,1.844492891259768,4.344058929107405,4.146684741171047,8.963152602785252,13.307211531892657,1.844492891259768,5.991177632430815
12.67268772150848,4.328219872532717,8.963152602785252,3.292815488680947,12.349061414205035,6.028340843776718,13.307211531892657,1.844492891259768,4.344058929107405,4.18384795251695,8.963152602785252,13.307211531892657,1.844492891259768,6.028340843776718
