6_x,6_y,5_x,5_y,13_x,13_y,width_orange,length_orange,min_x_orange,max_x_orange,min_y_orange,max_y_orange
15.503074333883507,14.812854150086142,11.666656245514728,11.928665655076882,15.372379052623224,7.254130686407183,3.836418088368779,7.55872346367896,11.666656245514728,15.503074333883507,7.254130686407183,14.812854150086142
15.650966994294098,14.872987713785246,11.870149796789487,12.038024063750267,15.427987844806584,7.40225360175376,3.7808171975046108,7.4707341120314865,11.870149796789487,15.650966994294098,7.40225360175376,14.872987713785246
15.817765525181157,14.970098413805406,12.074748472672637,12.061113742237552,15.521396608330456,7.475611980161537,3.7430170525085202,7.4944864336438695,12.074748472672637,15.817765525181157,7.475611980161537,14.970098413805406
15.966771113595197,15.042861165094864,12.370517230236471,11.970943736907197,15.594789470438029,7.536543766382712,3.5962538833587256,7.506317398712152,12.370517230236471,15.966771113595197,7.536543766382712,15.042861165094864
16.095762799831807,15.128479488296142,12.704089956433643,11.8558300039153,15.724895167307778,7.646688590969221,3.3916728433981636,7.4817908973269205,12.704089956433643,16.095762799831807,7.646688590969221,15.128479488296142
16.20695956232838,15.164467668680194,13.0754744667169,11.814670466796596,15.891697794709048,7.79361986447633,3.1314850956114793,7.370847804203864,13.0754744667169,16.20695956232838,7.79361986447633,15.164467668680194
16.31815924075835,15.237635543576214,13.464655866868338,11.84767962031194,16.077401417455963,7.915809969581364,2.853503373890014,7.32182557399485,13.464655866868338,16.31815924075835,7.915809969581364,15.237635543576214
16.411567902022398,15.310994063119056,13.79823546765133,11.81956630447768,16.206396175418202,8.03860782455511,2.6133324343710687,7.272386238563946,13.79823546765133,16.411567902022398,8.03860782455511,15.310994063119056
16.540557602931994,15.371330206276298,14.187410990014236,11.77821610480415,16.299808842045145,8.161043418695936,2.353146612917758,7.210286787580362,14.187410990014236,16.540557602931994,8.161043418695936,15.371330206276298
16.578363508779475,15.370925094215073,14.632182437020075,11.723629019688884,16.466601624116336,8.184538138592892,1.9461810717593995,7.186386955622181,14.632182437020075,16.578363508779475,8.184538138592892,15.370925094215073
16.63396533029431,15.432791228642932,15.021356961754243,11.669637716697414,16.577796416486173,8.195243994000373,1.6126083685400658,7.237547234642559,15.021356961754243,16.63396533029431,8.195243994000373,15.432791228642932
16.707360029696776,15.518261729255691,15.46613434378982,11.690153584729034,16.633404238413586,8.331469447866116,1.2412256859069561,7.186792281389575,15.46613434378982,16.707360029696776,8.331469447866116,15.518261729255691
16.781864801025776,15.579925311344692,15.85531668440414,11.735060249287544,16.68901004121065,8.442412711216088,0.9265481166216354,7.137512600128604,15.85531668440414,16.781864801025776,8.442412711216088,15.579925311344692
16.967564350322647,15.652294896097,16.24449320506206,11.706351127747377,16.81800082201815,8.51538979877127,0.7230711452605867,7.13690509732573,16.24449320506206,16.967564350322647,8.51538979877127,15.652294896097
17.301150723551736,15.71043869186473,16.670361696067605,11.651966588794672,17.040395379077854,8.59926341586982,0.6307890274841306,7.111175275994912,16.670361696067605,17.301150723551736,8.59926341586982,15.71043869186473
17.708126023397366,15.78043720420633,17.078442169699347,11.635695987690262,17.189401049516132,8.672026016780082,0.6296838536980189,7.108411187426247,17.078442169699347,17.708126023397366,8.672026016780082,15.78043720420633
18.041706570097173,15.764221607313702,17.523222430954394,11.6926479718668,17.35619678861292,8.73270045581314,0.685509781484253,7.031521151500563,17.35619678861292,18.041706570097173,8.73270045581314,15.764221607313702
18.31968442660362,15.67498593944869,17.893500876035763,11.72585971748556,17.485183601527083,8.755856760107918,0.8345008250765353,6.919129179340773,17.485183601527083,18.31968442660362,8.755856760107918,15.67498593944869
18.691069889065883,15.645724123765136,18.338258622501467,11.498015168312406,17.67087436683007,8.716687026459697,1.020195522235813,6.929037097305439,17.67087436683007,18.691069889065883,8.716687026459697,15.645724123765136
19.02466016430377,15.753688751703075,18.708517483224558,11.283610047491528,18.00445395033932,8.68857351171054,1.0202062139644497,7.065115239992535,18.00445395033932,19.02466016430377,8.68857351171054,15.753688751703075
19.339337813754263,15.738419300200132,19.0609862625245,11.081293062116483,18.338027557135856,8.585356988150444,1.0013102566184067,7.153062312049688,18.338027557135856,19.339337813754263,8.585356988150444,15.738419300200132
19.69182323577034,15.746539754677697,19.431242164312508,10.829708175648395,18.727204063189813,8.556647643796282,0.9646191725805267,7.189892110881415,18.727204063189813,19.69182323577034,8.556647643796282,15.746539754677697
20.062098741694832,15.742572061670884,19.820403895093023,10.614356806760554,19.13529038884413,8.613992647505707,0.9268083528507027,7.128579414165177,19.13529038884413,20.062098741694832,8.613992647505707,15.742572061670884
20.395674451816525,15.664638123657667,20.2095607840867,10.33803067101364,19.505566899216436,8.622665594800226,0.8901075526000888,7.041972528857441,19.505566899216436,20.395674451816525,8.622665594800226,15.664638123657667
20.692552346102563,15.538020139331744,20.450827841303163,10.038007129906774,19.950340328053624,8.593360429643331,0.7422120180489387,6.944659709688413,19.950340328053624,20.692552346102563,8.593360429643331,15.538020139331744
21.026126073196764,15.434803969984664,20.765486715644357,9.786274330206137,20.48739866929726,8.487963165921428,0.5387274038995038,6.9468408040632355,20.48739866929726,21.026126073196764,8.487963165921428,15.434803969984664
21.377494775824136,15.381961574011571,21.0990515448148,9.572262246550714,20.91437711508909,8.409027820654927,0.46311766073504756,6.972933753356644,20.91437711508909,21.377494775824136,8.409027820654927,15.381961574011571
21.74887539714901,15.290981378136706,21.526017187407643,9.33196696076438,21.432535519635277,8.341756424385336,0.3163398775137338,6.94922495375137,21.432535519635277,21.74887539714901,8.341756424385336,15.290981378136706
22.082451101223885,15.213047392977234,21.95186402364904,9.005426583083073,21.951804854902672,8.261831991862671,0.1306462463212128,6.951215401114563,21.951804854902672,22.082451101223885,8.261831991862671,15.213047392977234
22.45271978088504,15.12207909049257,22.193139882586475,8.816942089892303,22.471076141269304,8.206446169608874,0.27793625868282845,6.915632920883695,22.193139882586475,22.471076141269304,8.206446169608874,15.12207909049257
22.82298851814717,15.031854372333283,22.52670662716865,8.627468521813308,23.02703849496312,8.11423095336886,0.5003318677944684,6.917623418964423,22.52670662716865,23.02703849496312,8.11423095336886,15.031854372333283
23.11986342327741,14.867312972903058,22.822469414402185,8.462938716259991,23.50849990428701,8.009429418288347,0.6860304898848248,6.857883554614711,22.822469414402185,23.50849990428701,8.009429418288347,14.867312972903058
23.41674030693992,14.728053778781485,23.063746262713096,8.287095283020646,24.101162147720544,7.991180410580464,1.037415885007448,6.736873368201021,23.063746262713096,24.101162147720544,7.991180410580464,14.728053778781485
23.731410130377416,14.613142556591498,23.305023106877112,8.111251835235109,24.657134331593564,8.022401910945547,1.3521112247164524,6.590740645645951,23.305023106877112,24.657134331593564,8.022401910945547,14.613142556591498
24.0838838717991,14.472543978860186,23.50849397920328,7.935069939127931,25.157507579543932,8.028937012212685,1.649013600340652,6.537474039732254,23.50849397920328,25.157507579543932,7.935069939127931,14.472543978860186
24.361862641939755,14.395205678897836,23.69417489771156,7.772463402458793,25.67678188530076,8.011474492823064,1.9826069875892003,6.622742276439044,23.69417489771156,25.67678188530076,7.772463402458793,14.395205678897836
24.639839483590343,14.293328739065588,23.878742805815367,7.596484064613652,26.19605417552593,7.968729736746215,2.3173113697105627,6.696844674451936,23.878742805815367,26.19605417552593,7.596484064613652,14.293328739065588
24.91781632221573,14.191451789106068,24.06442371604737,7.433877506791354,26.640829551278628,7.963963139071035,2.5764058352312595,6.757574282314715,24.06442371604737,26.640829551278628,7.433877506791354,14.191451789106068
25.176889213231775,14.077136275414512,24.212301619748185,7.308112252781334,27.066701974615388,7.959399122242579,2.8544003548672023,6.769024022633178,24.212301619748185,27.066701974615388,7.308112252781334,14.077136275414512
25.362570246905783,13.913786294712176,24.323483595288245,7.158201610887152,27.53037929623521,7.941788823890057,3.2068957009469656,6.755584683825025,24.323483595288245,27.53037929623521,7.158201610887152,13.913786294712176
25.49154440244488,13.776326219484485,24.41687158377944,6.971301884532277,27.975158640845024,7.986843115373812,3.5582870570655842,6.805024334952208,24.41687158377944,27.975158640845024,6.971301884532277,13.776326219484485
25.69612937440773,13.62541477499012,24.43464774910482,6.78521248939869,28.364342011416444,8.044390765452329,3.9296942623116244,6.840202285591429,24.43464774910482,28.364342011416444,6.78521248939869,13.62541477499012
25.844005482042697,13.47511100668275,24.45353781064354,6.623649808770312,28.66011568091298,8.016682332987147,4.206577870269442,6.851461197912438,24.45353781064354,28.66011568091298,6.623649808770312,13.47511100668275
25.99188158753616,13.32480723124424,24.490218940147624,6.462640053276648,29.01259720338927,7.975725033544492,4.522378263241645,6.862167177967591,24.490218940147624,29.01259720338927,6.462640053276648,13.32480723124424
26.06637168310138,13.19982850856934,24.453510107905903,6.277134579194725,29.38287169581466,7.959115719122644,4.929361587908758,6.922693929374614,24.453510107905903,29.38287169581466,6.277134579194725,13.19982850856934
26.121956889267796,13.05051370679208,24.45349618841328,6.103133369390262,29.69865924803115,7.918551656494936,5.2451630596178695,6.9473803374018175,24.45349618841328,29.69865924803115,6.103133369390262,13.05051370679208
26.1964450460596,12.900996338047973,24.4723882516924,5.966852913028259,29.976638938453004,7.853854094712597,5.504250686760603,6.934143425019714,24.4723882516924,29.976638938453004,5.966852913028259,12.900996338047973
26.17753230262416,12.777018512281806,24.378970542638445,5.781955206184155,30.19902561765753,7.838829666720296,5.820055075019084,6.995063306097651,24.378970542638445,30.19902561765753,5.781955206184155,12.777018512281806
26.121922715762988,12.61699774036276,24.1943768501652,5.635214439416371,30.45810828159536,7.848694246819734,6.263731431430163,6.981783300946388,24.1943768501652,30.45810828159536,5.635214439416371,12.61699774036276
26.066316996044375,12.506054250028091,24.045370130046223,5.5498107124213325,30.58820211415879,7.810120229601168,6.542831984112567,6.956243537606759,24.045370130046223,30.58820211415879,5.5498107124213325,12.506054250028091
26.02961323012976,12.382267079136971,23.89747338152152,5.439856443369814,30.75498594624393,7.721332051372201,6.857512564722409,6.942410635767157,23.89747338152152,30.75498594624393,5.439856443369814,12.382267079136971
25.91840471416609,12.19755986481615,23.71176976956841,5.31840984141994,30.902866821232767,7.632746449424895,7.191097051664357,6.8791500233962095,23.71176976956841,30.902866821232767,5.31840984141994,12.19755986481615
25.843893096644337,12.04963919432303,23.544969047983454,5.196017062873986,31.06965070885088,7.54470185710549,7.524681660867426,6.853622131449043,23.544969047983454,31.06965070885088,5.196017062873986,12.04963919432303
25.732688505501613,11.91475286349009,23.415974230807745,5.073219111666456,31.18083862171441,7.469150621473042,7.764864390906666,6.8415337518236345,23.415974230807745,31.18083862171441,5.073219111666456,11.91475286349009
25.52919689785754,11.829932819039184,23.285868488649317,4.963074194036648,31.310931445364,7.417935462478026,8.025062956714685,6.8668586250025365,23.285868488649317,31.310931445364,4.963074194036648,11.829932819039184
25.362397319314685,11.720180925038177,23.08237480426574,4.853715810747442,31.495504326154403,7.304417934002074,8.413129521888663,6.866465114290735,23.08237480426574,31.495504326154403,4.853715810747442,11.720180925038177
25.213389750103616,11.622879499960492,22.8410792090261,4.794583462285067,31.56999725936313,7.216618807808158,8.728918050337032,6.8282960376754245,22.8410792090261,31.56999725936313,4.794583462285067,11.622879499960492
25.009899137371743,11.550700589113127,22.65538149107145,4.746752777919449,31.681185166672616,7.141067559050147,9.025803675601168,6.803947811193678,22.65538149107145,31.681185166672616,4.746752777919449,11.550700589113127
24.862001506147987,11.428105030332718,22.415198846890675,4.700249630588032,31.73677419504969,7.041573477351501,9.321575348159016,6.727855399744686,22.415198846890675,31.73677419504969,4.700249630588032,11.428105030332718
24.67629996571668,11.331196844597455,22.17390420498388,4.653014810339905,31.773459257631437,6.929640847499647,9.599555052647556,6.67818203425755,22.17390420498388,31.773459257631437,4.653014810339905,11.331196844597455
24.490597421926346,11.221647551406251,21.932608606965065,4.593882480743314,31.75567418034708,7.004191101,9.823065573382014,6.627765070662937,21.932608606965065,31.75567418034708,4.593882480743314,11.221647551406251
24.26820479023342,11.16156875323638,21.74802181144016,4.533398786334626,31.717862336554933,6.930236681904758,9.969840525114773,6.628169966901755,21.74802181144016,31.717862336554933,4.533398786334626,11.16156875323638
24.064717113418325,11.126569615222254,21.487824272268384,4.487110165635007,31.68116141967217,6.843629217469342,10.193337147403785,6.639459449587246,21.487824272268384,31.68116141967217,4.487110165635007,11.126569615222254
23.823425528735623,11.11725784435125,21.209842645994403,4.52726918541686,31.62555760988518,6.757967934432702,10.415714963890778,6.589988658934391,21.209842645994403,31.62555760988518,4.52726918541686,11.11725784435125
23.619937852118557,11.08225871137689,20.969667880963407,4.578920528879084,31.569954746742667,6.684204186207425,10.60028686577926,6.503338182497806,20.969667880963407,31.569954746742667,4.578920528879084,11.08225871137689
23.434240186726587,11.034427814464827,20.728380221271767,4.618686274837196,31.51435188457102,6.610440439667582,10.785971663299254,6.415741539627631,20.728380221271767,31.51435188457102,4.618686274837196,11.034427814464827
23.230750567624533,10.974890060047672,20.48709459106563,4.683734227171319,31.439844046114928,6.511597021418044,10.952749455049297,6.291155832876353,20.48709459106563,31.439844046114928,4.683734227171319,10.974890060047672
23.06395685626273,10.9394977103576,20.24691785495868,4.710846944230633,31.384241181116483,6.43783327832403,11.137323326157802,6.228650766126966,20.24691785495868,31.384241181116483,4.710846944230633,10.9394977103576
22.86047111934117,10.929037213734478,20.0056291798862,4.737971576623094,31.328637364791764,6.352172003652116,11.323008184905564,6.191065637111384,20.0056291798862,31.328637364791764,4.737971576623094,10.929037213734478
22.619179476397388,10.91898186004064,19.78324447479215,4.777534718951458,31.255240508964626,6.24141914264064,11.471996034172477,6.141447141089182,19.78324447479215,31.255240508964626,4.777534718951458,10.91898186004064
22.41569379772692,10.909264960154273,19.524170809619758,4.879953041708042,31.161830721621627,6.155419448397662,11.637659912001869,6.029311918446231,19.524170809619758,31.161830721621627,4.879953041708042,10.909264960154273
22.17440315457589,10.911850716966065,19.30179105195776,4.981234497461803,31.06953584754492,6.106587629048001,11.76774479558716,5.9306162195042615,19.30179105195776,31.06953584754492,4.981234497461803,10.911850716966065
21.98870743193943,10.888558460752964,19.09720230925291,5.0823252725053605,30.958339029390032,6.070599525793693,11.861136720137122,5.806233188247604,19.09720230925291,30.958339029390032,5.0823252725053605,10.888558460752964
21.7296189437015,10.805077904014093,18.87482260864681,5.184350307511208,30.84714221037197,6.034611423589778,11.972319601725161,5.620727596502885,18.87482260864681,30.84714221037197,5.184350307511208,10.805077904014093
21.54392227698633,10.769888140752212,18.63465081829733,5.273181312310874,30.73594836771166,6.035803109579748,12.10129754941433,5.496706828441337,18.63465081829733,30.73594836771166,5.273181312310874,10.769888140752212
21.340432594930675,10.709606822332598,18.430057122228565,5.312553752964337,30.60584960755976,6.012658723690851,12.175792485331197,5.39705306936826,18.430057122228565,30.60584960755976,5.312553752964337,10.709606822332598
21.062446037089995,10.688047196907291,18.226577392611745,5.377196473434948,30.49465475233338,6.001209283151514,12.268077359721634,5.310850723472344,18.226577392611745,30.49465475233338,5.377196473434948,10.688047196907291
20.803364378376077,10.69082361902229,17.985292706214345,5.454141872596036,30.40236291021212,5.990300852253156,12.417070203997774,5.236681746426253,17.985292706214345,30.40236291021212,5.454141872596036,10.69082361902229
20.598766702288025,10.680375053786808,17.74511995818012,5.531075348591983,30.29116805478453,5.978851412835053,12.546048096604412,5.149299705194824,17.74511995818012,30.29116805478453,5.531075348591983,10.680375053786808
20.414181974648752,10.645173386344185,17.522740189004235,5.63235674909904,30.16107024815457,5.967604560856632,12.638330059150334,5.012816637245145,17.522740189004235,30.16107024815457,5.63235674909904,10.645173386344185
20.17288543800781,10.573399718802715,17.318151435430494,5.733447470852281,30.04987640385119,5.968796248123007,12.731724968420696,4.839952247950435,17.318151435430494,30.04987640385119,5.733447470852281,10.573399718802715
20.006089779521574,10.513468788476002,17.114675628462223,5.847167365814666,29.938681608845005,5.9580904056560895,12.824005980382783,4.666301422661336,17.114675628462223,29.938681608845005,5.847167365814666,10.513468788476002
19.7470012259592,10.429244685179194,16.89229591538952,5.949192337485284,29.809697702940078,5.971370293223512,12.917401787550556,4.48005234769391,16.89229591538952,29.809697702940078,5.949192337485284,10.429244685179194
19.54239865627717,10.35707780699963,16.706607132889214,6.012900754835435,29.698505880905152,5.997844230841333,12.991898748015938,4.359233576158297,16.706607132889214,29.698505880905152,5.997844230841333,10.35707780699963
19.283316053772253,10.347956737145887,16.577626258048877,6.064103905383857,29.587315964329125,6.048113225940071,13.009689706280248,4.299843511205816,16.577626258048877,29.587315964329125,6.048113225940071,10.347956737145887
19.07982836933838,10.312957662673336,16.44753933680924,6.188934763386072,29.512821086411805,6.11137368379301,13.065281749602565,4.2015839788803255,16.44753933680924,29.512821086411805,6.11137368379301,10.312957662673336
18.838529824021958,10.215901824303662,16.355258378772984,6.314104037282185,29.420537096772662,6.198619867086604,13.065278717999679,4.017281957217058,16.355258378772984,29.420537096772662,6.198619867086604,10.215901824303662
18.690636112103626,10.143127245560615,16.28076641096727,6.413800447216624,29.327140214501057,6.273980435419497,13.046373803533786,3.8691468101411184,16.28076641096727,29.327140214501057,6.273980435419497,10.143127245560615
18.48603353934061,10.070960390878298,16.206274501793118,6.514240448700626,29.234854319871506,6.337431556151008,13.028579818078388,3.7335288347272897,16.206274501793118,29.234854319871506,6.337431556151008,10.070960390878298
18.33813888038311,9.986288314143325,16.13289548064548,6.626566032107553,29.14256836392222,6.400139079353546,13.009672883276739,3.5861492347897785,16.13289548064548,29.14256836392222,6.400139079353546,9.986288314143325
18.1524392592048,9.913918895914522,16.058404517618897,6.738903529138829,29.049169517256363,6.450960989167229,12.990764999637467,3.4629579067472926,16.058404517618897,29.049169517256363,6.450960989167229,9.913918895914522
17.967852517584223,9.853435071333536,15.983913554804335,6.851241023836926,28.93798060893672,6.513871093913732,12.954067054132384,3.339563977419804,15.983913554804335,28.93798060893672,6.513871093913732,9.853435071333536
17.763251946104152,9.806550434865915,15.910535477379444,6.975464099585321,28.826789735850515,6.5522425449117465,12.91625425847107,3.254307889954169,15.910535477379444,28.826789735850515,6.5522425449117465,9.806550434865915
17.57866620755008,9.758707716602167,15.872739486689335,7.100049431930346,28.71559987226351,6.603255117436651,12.842860385574175,3.155452599165516,15.872739486689335,28.71559987226351,6.603255117436651,9.758707716602167
17.429658602883503,9.661406480110273,15.817149509082013,7.1876457393999935,28.604407991000123,6.628985443227303,12.78725848191811,3.03242103688297,15.817149509082013,28.604407991000123,6.628985443227303,9.661406480110273
17.262862875438593,9.60073201333664,15.799367398053114,7.299375474837405,28.493216108645104,6.654715767536887,12.69384871059199,2.9460162457997523,15.799367398053114,28.493216108645104,6.654715767536887,9.60073201333664
17.114968209045138,9.51605996700994,15.799378257168586,7.43545313794854,28.40093020752833,6.718166873159402,12.601551950359744,2.797893093850539,15.799378257168586,28.40093020752833,6.718166873159402,9.51605996700994
16.984863495974057,9.417812575426805,15.799390121347512,7.584171895608616,28.289740286414204,6.768435843627719,12.490350165066692,2.6493767317990855,15.799390121347512,28.289740286414204,6.768435843627719,9.417812575426805
16.89256870446889,9.36972442273802,15.817192997780143,7.732699988547339,28.19745438431872,6.831886945387165,12.380261386538578,2.5378374773508554,15.817192997780143,28.19745438431872,6.831886945387165,9.36972442273802
16.74468089081213,9.371309283374448,15.79941087625623,7.844429722507184,28.122960447535768,6.907044904264104,12.323549571279537,2.464264379110344,15.79941087625623,28.122960447535768,6.907044904264104,9.371309283374448
16.63348603973965,9.359859810582527,15.76161486682028,7.9690150467260015,27.75268393785063,6.898372043075234,11.991069071030351,2.4614877675072933,15.76161486682028,27.75268393785063,6.898372043075234,9.359859810582527
16.484487289678924,9.3740976833092,15.706027779561774,8.093047439284485,27.641494074490563,6.949384600138565,11.935466294928789,2.4247130831706354,15.706027779561774,27.641494074490563,6.949384600138565,9.3740976833092
16.336599474921545,9.375682543143274,15.650438794836669,8.193284829092645,27.53030319829504,6.987756034580724,11.879864403458372,2.3879265085625496,15.650438794836669,27.53030319829504,6.987756034580724,9.375682543143274
16.244312482470352,9.425748785680586,15.613751695540362,8.279934949607311,27.4191113132622,7.0134863475741,11.805359617721837,2.4122624381064863,15.613751695540362,27.4191113132622,7.0134863475741,9.425748785680586
16.13312359883351,9.489402291073606,15.613755663434988,8.329755732054178,27.307919428787752,7.039216659558037,11.694163765352764,2.450185631515569,15.613755663434988,27.307919428787752,7.039216659558037,9.489402291073606
16.058627619342353,9.53927786992745,15.63266057136283,8.354091746897906,27.19672760263101,7.065690566096625,11.56406703126818,2.4735873038308247,15.63266057136283,27.19672760263101,7.065690566096625,9.53927786992745
16.003030696800135,9.539873680341728,15.650452593892028,8.366542177690715,27.12223069580676,7.103668745849332,11.471778101914731,2.4362049344923955,15.650452593892028,27.12223069580676,7.103668745849332,9.539873680341728
15.928532827439314,9.565954255733685,15.6693545416168,8.353698504506795,27.04773378749761,7.141646924732914,11.37837924588081,2.4243073310007706,15.6693545416168,27.04773378749761,7.141646924732914,9.565954255733685
15.8362458328926,9.616020491518006,15.743851456079245,8.31572041317396,26.95544681560708,7.191713292761749,11.211595359527834,2.4243071987562566,15.743851456079245,26.95544681560708,7.191713292761749,9.616020491518006
15.743959900170491,9.679471413379694,15.817236434058222,8.277754238161663,26.84425593903595,7.23008471829719,11.100296038865459,2.449386695082504,15.743959900170491,26.84425593903595,7.23008471829719,9.679471413379694
15.650560021976403,9.71765206132612,15.891736309921011,8.276955835573771,26.751968014182157,7.268253559789768,11.101407992205754,2.4493985015363524,15.650560021976403,26.751968014182157,7.268253559789768,9.71765206132612
15.577177987342766,9.792797905653424,15.966235240727368,8.264259932310983,26.6585691614474,7.319075435021945,11.081391174104633,2.473722470631479,15.577177987342766,26.6585691614474,7.319075435021945,9.792797905653424
15.502687906697618,9.917032851730124,16.03962412583496,8.275370947386742,26.56628224548229,7.369885391962645,11.063594338784673,2.547147459767479,15.502687906697618,26.56628224548229,7.369885391962645,9.917032851730124
15.428196881044371,10.029370294509722,16.114126016961205,8.299854735192673,26.455091367821485,7.408256812018563,11.026894486777113,2.6211134824911584,15.428196881044371,26.455091367821485,7.408256812018563,10.029370294509722
15.391512762163073,10.153943680440785,16.16972785338935,8.360977201121477,26.362802435248305,7.433784530522109,10.971289673085233,2.7201591499186755,15.391512762163073,26.362802435248305,7.433784530522109,10.153943680440785
