9_x,9_y,10_x,10_y,11_x,11_y,width_blue,length_blue,min_x_blue,max_x_blue,min_y_blue,max_y_blue
23.84211797546757,8.464652485195247,11.25806995853883,5.587957958516349,19.580148520020128,9.650258091014289,12.58404801692874,4.062300132497939,11.25806995853883,23.84211797546757,5.587957958516349,9.650258091014289
23.842120934108383,8.501832226848656,11.276976904753283,5.6375761139934975,19.431145815390327,9.614675146086125,12.5651440293551,3.977099032092627,11.276976904753283,23.842120934108383,5.6375761139934975,9.614675146086125
23.823220940295588,8.539214547551936,11.24028591302998,5.675149034077507,19.264356051431054,9.62910367639837,12.582935027265608,3.9539546423208636,11.24028591302998,23.823220940295588,5.675149034077507,9.62910367639837
23.8232219464686,8.551855659783389,11.221381946676589,5.662710538314339,19.079776216281125,9.655620372745704,12.601839999792011,3.992909834431365,11.221381946676589,23.8232219464686,5.662710538314339,9.655620372745704
23.786527977851375,8.552248900272769,11.22137998067926,5.638171962883714,18.894085446044294,9.694790084157882,12.565147997172115,4.056618121274168,11.22137998067926,23.786527977851375,5.638171962883714,9.694790084157882
23.730930048682797,8.540203607490442,11.240281921465934,5.625328289932179,18.67170365728677,9.771532735425904,12.490648127216863,4.146204445493725,11.240281921465934,23.730930048682797,5.625328289932179,9.771532735425904
23.67533117416034,8.516260798416175,11.258068945333818,5.575316874028321,18.430415964163963,9.811298248778556,12.417262228826523,4.235981374750235,11.258068945333818,23.67533117416034,5.575316874028321,9.811298248778556
23.600827332077877,8.467238344494655,11.276968920684476,5.5379346251510695,18.208032226730168,9.863502283748966,12.3238584113934,4.325567658597897,11.276968920684476,23.600827332077877,5.5379346251510695,9.863502283748966
23.5452284574146,8.443295536376294,11.27696695434562,5.513396049716359,18.04124736024626,9.93964911400263,12.26826150306898,4.426253064286271,11.27696695434562,23.5452284574146,5.513396049716359,9.93964911400263
23.47183951337881,8.431440907594558,11.295866929073147,5.476013800760875,17.87446738750051,10.077514246277884,12.175972584305663,4.601500445517009,11.295866929073147,23.47183951337881,5.476013800760875,10.077514246277884
23.39733863083702,8.419598195736786,11.351457892018889,5.40105862932279,17.70768747095942,10.216122964886129,12.04588073881813,4.8150643355633385,11.351457892018889,23.39733863083702,5.40105862932279,10.216122964886129
23.30504975265943,8.445869480188794,11.407046887912651,5.301564880712615,17.504214524740046,10.367022409403228,11.898002864746777,5.065457528690613,11.407046887912651,23.30504975265943,5.301564880712615,10.367022409403228
23.21164988238278,8.484050195977238,11.462636835737836,5.2139686216452255,17.262935668210492,10.518326988579396,11.749013046644944,5.304358366934171,11.462636835737836,23.21164988238278,5.2139686216452255,10.518326988579396
23.100461955667743,8.55960130992511,11.53601982465806,5.151463857373351,17.059457765632168,10.606764518510449,11.564442131009683,5.455300661137098,11.53601982465806,23.100461955667743,5.151463857373351,10.606764518510449
22.98927302210248,8.622511310917357,11.610516719112674,5.11348575135653,16.781480043455325,10.696744007173267,11.378756302989807,5.583258255816737,11.610516719112674,22.98927302210248,5.11348575135653,10.696744007173267
22.93368006380776,8.672927975592339,11.702803615277828,5.062675885802902,16.54020017742271,10.835407457321748,11.230876448529932,5.772731571518847,11.702803615277828,22.93368006380776,5.062675885802902,10.835407457321748
22.841392131009965,8.711096769230851,11.777301525627417,5.037338863103578,16.300032305031785,10.974802574441748,11.064090605382548,5.93746371133817,11.777301525627417,22.841392131009965,5.037338863103578,10.974802574441748
22.74910419807041,8.749265561713239,11.832898447796731,5.036743008391328,16.039843590300364,11.039309189304587,10.916205750273678,6.002566180913259,11.832898447796731,22.74910419807041,5.036743008391328,11.039309189304587
22.63791331064465,8.787636930527691,11.925191309969476,5.060292467844423,15.79966488317347,11.041883027374716,10.712722000675173,5.981590559530293,11.925191309969476,22.63791331064465,5.060292467844423,11.041883027374716
22.488915509330987,8.813772344158927,11.999694168965892,5.096673687429308,15.55837718076608,11.08164846976741,10.489221340365095,5.984974782338102,11.999694168965892,22.488915509330987,5.096673687429308,11.08164846976741
22.32212669539006,8.840098417893692,12.091987029557114,5.1202231489427374,15.299294518580336,11.07178378381908,10.230139665832947,5.951560634876343,12.091987029557114,22.32212669539006,5.1202231489427374,11.07178378381908
22.17424089149812,8.866965507058637,12.20318189085752,5.131672527232044,14.983502052469062,11.050629310419774,9.971059000640599,5.91895678318773,12.20318189085752,22.17424089149812,5.131672527232044,11.050629310419774
22.044148999189776,8.930078069041059,12.314378719789044,5.1676604867126334,14.743321403134264,11.028664558769451,9.729770279400732,5.861004072056818,12.314378719789044,22.044148999189776,5.1676604867126334,11.028664558769451
21.877364146196552,9.006224975010099,12.314383668345492,5.229378733156146,14.465340673551598,11.08072071860932,9.56298047785106,5.851341985453175,12.314383668345492,21.877364146196552,5.229378733156146,11.08072071860932
21.729479289569877,9.04498957126261,12.352195537519902,5.303332886978546,14.18735899948194,11.120879375696102,9.377283752049975,5.817546488717556,12.352195537519902,21.729479289569877,5.303332886978546,11.120879375696102
21.599392360344357,9.170564066653377,12.352203525770454,5.402974394620394,13.92716639976028,11.136308787843136,9.247188834573903,5.7333343932227425,12.352203525770454,21.599392360344357,5.402974394620394,11.136308787843136
21.432616364471897,9.35825013810842,12.296615541386776,5.515109245005388,13.77929035363164,11.286612309923283,9.136000823085121,5.771503064917895,12.296615541386776,21.432616364471897,5.515109245005388,11.286612309923283
21.28474526520785,9.570272242236031,12.12983466045204,5.640333284114078,13.593611335234431,11.474500636879924,9.154910604755809,5.834167352765846,12.12983466045204,21.28474526520785,5.640333284114078,11.474500636879924
21.099064355989416,9.733622249135411,11.980846819446407,5.790648817166453,13.482434129800604,11.686129180366894,9.118217536543009,5.895480363200441,11.980846819446407,21.099064355989416,5.790648817166453,11.686129180366894
20.93228928450935,9.933205799331311,11.869664881150811,5.940559166772268,13.353464957922544,11.886050870395607,9.062624403358537,5.945491703623339,11.869664881150811,20.93228928450935,5.940559166772268,11.886050870395607
20.74772224996816,10.121082485244914,11.796286881585813,6.065525758773924,13.242280922920992,12.01142255485144,8.951435368382347,5.945896796077517,11.796286881585813,20.74772224996816,6.065525758773924,12.01142255485144
20.636550042915477,10.395173247064486,11.685109875820558,6.277154339064309,13.315687418617197,12.245611653861925,8.951440167094919,5.968457314797615,11.685109875820558,20.636550042915477,6.277154339064309,12.245611653861925
20.562076679647905,10.730589106531848,11.591725898091992,6.513874411853379,13.40910885667421,12.480329870880537,8.970350781555913,5.9664554590271575,11.591725898091992,20.562076679647905,6.513874411853379,12.480329870880537
20.46980833888111,11.016374787324798,11.462760829868854,6.762873304931249,13.482512459139798,12.6780829008093,9.007047509012255,5.915209595878052,11.462760829868854,20.46980833888111,6.762873304931249,12.6780829008093
20.37642904495921,11.314813480353951,11.33268090220042,6.975448036721345,13.668216913529648,12.81217060903584,9.04374814275879,5.836722572314495,11.33268090220042,20.37642904495921,6.975448036721345,12.81217060903584
20.26525872131841,11.613442816034793,11.202606844206876,7.261638484901172,14.001815043155029,13.019032914012367,9.062651877111534,5.757394429111195,11.202606844206876,20.26525872131841,7.261638484901172,13.019032914012367
20.154081566811374,11.825815194679908,11.129241633724403,7.547221172809596,14.187518552876892,13.141223148509102,9.024839933086971,5.594001975699506,11.129241633724403,20.154081566811374,7.547221172809596,13.141223148509102
20.0429102179875,12.111803405338083,11.054761565514443,7.796379705494769,14.465518810069751,13.336783767829196,8.988148652473058,5.540404062334427,11.054761565514443,20.0429102179875,7.796379705494769,13.336783767829196
19.950641808601787,12.397589039023904,10.980283382959712,8.069333212280725,14.66901133756476,13.43350119226183,8.970358425642075,5.364167979981104,10.980283382959712,19.950641808601787,8.069333212280725,13.43350119226183
19.820560673686128,12.5975228527179,10.888019145471032,8.404939200632505,14.910310764929838,13.542454590171335,8.932541528215095,5.13751538953883,10.888019145471032,19.820560673686128,8.404939200632505,13.542454590171335
19.74718346888764,12.734387041321265,10.813540992395026,8.678636285133221,15.077100538570932,13.528026182519795,8.933642476492615,4.849389897386574,10.813540992395026,19.74718346888764,8.678636285133221,13.528026182519795
19.67269924547546,12.933725063521637,10.757965781668162,8.952130785224638,15.150487540453858,13.51534226402379,8.914733463807298,4.563211478799152,10.757965781668162,19.67269924547546,8.952130785224638,13.51534226402379
19.653807014487786,13.07000538429568,10.721294456748192,9.237320193718825,15.206081537129371,13.477566806226186,8.932512557739594,4.240246612507361,10.721294456748192,19.653807014487786,9.237320193718825,13.477566806226186
19.65381094018004,13.119826202365529,10.68462217192578,9.510612107781563,15.150483618334796,13.465521485762055,8.969188768254261,3.954909377980492,10.68462217192578,19.65381094018004,9.510612107781563,13.465521485762055
19.728310817353197,13.119027863399308,10.684638884772625,9.721048962593375,15.113790645261249,13.478555788051382,9.043671932580573,3.757506825458007,10.684638884772625,19.728310817353197,9.721048962593375,13.478555788051382
19.802801904823852,13.006690377000794,10.684660547007889,9.99394764038693,15.039293694245488,13.5165338070175,9.118141357815963,3.522586166630571,10.684660547007889,19.802801904823852,9.99394764038693,13.5165338070175
19.89508107428896,12.856982522347502,10.684682136618957,10.266102724670857,14.947008655321127,13.591882157841102,9.210398937670004,3.3257794331702453,10.684682136618957,19.89508107428896,10.266102724670857,13.591882157841102
20.00626219522809,12.69443099403192,10.684696876661476,10.452001006713251,14.8725184935395,13.716117041524798,9.321565318566613,3.264116034811547,10.684696876661476,20.00626219522809,10.452001006713251,13.716117041524798
20.080748405279483,12.520375165353824,10.740311480364742,10.674483146480638,14.854731399387264,13.76612846372016,9.34043692491474,3.0916453172395215,10.740311480364742,20.080748405279483,10.674483146480638,13.76612846372016
20.265311587023533,12.282677754786608,10.869310126480157,10.847101687352232,14.891428294503909,13.8029149406385,9.396001460543376,2.9558132532862675,10.869310126480157,20.265311587023533,10.847101687352232,13.8029149406385
20.581084494923346,12.05621538021191,11.018313768350255,10.894582097254942,14.910333178563716,13.82725097054851,9.56277072657309,2.9326688732935686,11.018313768350255,20.581084494923346,10.894582097254942,13.82725097054851
20.876844498429502,11.855249676132292,11.202905387333482,11.016784112404384,14.947028142003148,13.839498856095284,9.67393911109602,2.8227147436909004,11.202905387333482,20.876844498429502,11.016784112404384,13.839498856095284
21.137016527555755,11.57956221299647,11.351911029633408,11.089546699523783,14.983725036197685,13.876285332565631,9.785105497922347,2.786738633041848,11.351911029633408,21.137016527555755,11.089546699523783,13.876285332565631
21.41498349991952,11.353504904621444,11.555397710193878,11.111904662901956,15.07712979728291,13.899823034628486,9.85958578972564,2.78791837172653,11.555397710193878,21.41498349991952,11.111904662901956,13.899823034628486
21.71073953661303,11.102718300795216,11.741096377667068,11.172376539198432,15.206118578731814,13.948261631698216,9.969643158945962,2.8455433309030003,11.741096377667068,21.71073953661303,11.102718300795216,13.948261631698216
22.118800344719357,10.83808705212458,11.944581118381622,11.170195929804844,15.3362143839094,13.93422644165291,10.174219226337735,3.0961393895283305,11.944581118381622,22.118800344719357,10.83808705212458,13.93422644165291
22.452367156184803,10.648613603766927,12.13027189937574,11.131026309063,15.484095412974566,13.846384822950965,10.322095256809062,3.1977712191840375,12.13027189937574,22.452367156184803,10.648613603766927,13.846384822950965
22.86043477942969,10.47023927647048,12.314851683994236,11.103766094374985,15.66978129646834,13.744753389086164,10.545583095435452,3.274514112615684,12.314851683994236,22.86043477942969,10.47023927647048,13.744753389086164
23.286289522650105,10.24259701272054,12.519445418302022,11.064393897711442,15.855464309642018,13.606685852340467,10.766844104348083,3.364088839619928,12.519445418302022,23.286289522650105,10.24259701272054,13.606685852340467
23.694356188990533,10.052325114716371,12.741830167589942,11.024831044238802,16.04003830882644,13.505809913949667,10.95252602140059,3.453484799233296,12.741830167589942,23.694356188990533,10.052325114716371,13.505809913949667
24.25031856921129,9.960110060338978,12.9264100096714,10.99831441653836,16.35582391291282,13.43996404383013,11.323908559539891,3.479853983491152,12.9264100096714,24.25031856921129,9.960110060338978,13.43996404383013
24.69508999385688,9.9055227546846,13.131001799462048,10.934403629572826,16.633803668660093,13.375266887632536,11.56408819439483,3.4697441329479357,13.131001799462048,24.69508999385688,9.9055227546846,13.375266887632536
25.157652432982424,9.850744782853589,13.315579640216054,10.882604820456809,16.87397845055756,13.322872353299369,11.84207279276637,3.47212757044578,13.315579640216054,25.157652432982424,9.850744782853589,13.322872353299369
25.621327813835844,9.808596003603988,13.482363519929535,10.793816988243863,17.151958203651148,13.258175185975748,12.138964293906309,3.4495791823717603,13.482363519929535,25.621327813835844,9.808596003603988,13.258175185975748
26.140599171306576,9.753953888212749,13.649147456163227,10.70577274514217,17.48553581541137,13.204779741252878,12.491451715143349,3.4508258530401292,13.649147456163227,26.140599171306576,9.753953888212749,13.204779741252878
26.6409734178942,9.773130263902624,13.81593233429599,10.62962599318833,17.763513634415556,13.11554395807814,12.825041083598212,3.342413694175516,13.81593233429599,26.6409734178942,9.773130263902624,13.11554395807814
27.15914162825235,9.829295749320805,13.982717210442676,10.55347923724193,18.02370037817258,13.025755220657492,13.176424417809674,3.196459471336688,13.982717210442676,27.15914162825235,9.829295749320805,13.025755220657492
27.641729815318836,9.91112480307936,14.131709067558534,10.452240951094096,18.35727705007527,12.960462249743784,13.510020747760302,3.049337446664424,14.131709067558534,27.641729815318836,9.91112480307936,12.960462249743784
28.10430210391692,9.980527239582214,14.260687091667554,10.364601835181114,18.727548628614173,12.90667356542956,13.843615012249364,2.9261463258473466,14.260687091667554,28.10430210391692,9.980527239582214,12.90667356542956
28.60468029869335,10.049524540883198,14.409679946988389,10.27600463126498,19.042227211328782,12.903301464782087,14.19500035170496,2.8537769238988897,14.409679946988389,28.60468029869335,10.049524540883198,12.903301464782087
29.087267477005675,10.118712512647988,14.520864946180623,10.163273979737273,19.302419811855067,12.887872123921444,14.566402530825052,2.769159611273455,14.520864946180623,29.087267477005675,10.118712512647988,12.887872123921444
29.56874171410107,10.17527128799467,14.613147994302032,10.063386990558577,19.65379236250424,12.884106809598675,14.955593719799037,2.8207198190400984,14.613147994302032,29.56874171410107,10.063386990558577,12.884106809598675
30.069122852324465,10.281448409561934,14.687640968258671,9.97558815436336,20.0062739219038,12.843149862828396,15.381481884065794,2.867561708465036,14.687640968258671,30.069122852324465,9.97558815436336,12.843149862828396
30.55060303874872,10.41311037700366,14.761019051942318,9.850621549291706,20.303156623599754,12.77825007549434,15.7895839868064,2.927628526202634,14.761019051942318,30.55060303874872,9.850621549291706,12.77825007549434
30.977599180102874,10.557253783242349,14.854415036032645,9.763363726638191,20.636737161403342,12.76203429845192,16.12318414407023,2.9986705718137294,14.854415036032645,30.977599180102874,9.763363726638191,12.76203429845192
31.47798030922634,10.663430966798936,14.92779707071117,9.688217892116858,20.97031869778195,12.758459626318276,16.550183238515167,3.070241734201417,14.92779707071117,31.47798030922634,9.688217892116858,12.758459626318276
31.959458483058235,10.769810741224909,15.002286082074423,9.550598268603869,21.248308233522916,12.817942671154317,16.95717240098381,3.2673444025504477,15.002286082074423,31.959458483058235,9.550598268603869,12.817942671154317
32.4409346522335,10.85090827192496,15.07677810329168,9.45090192126529,21.52629478252106,12.83950240176218,17.36415654894182,3.3886004804968906,15.07677810329168,32.4409346522335,9.45090192126529,12.83950240176218
32.90462280718908,10.970119868383804,15.132369119622098,9.375946739056856,21.82207234327489,12.860871484580366,17.77225368756698,3.484924745523511,15.132369119622098,32.90462280718908,9.375946739056856,12.860871484580366
33.36831095810962,11.089331485204603,15.187958183995594,9.276452963526054,22.13786579378821,12.894667198874144,18.180352774114024,3.6182142353480895,15.187958183995594,33.36831095810962,9.276452963526054,12.894667198874144
33.81310003687894,11.257823036584597,15.2246442332343,9.17641816878022,22.41584946789535,12.879790798335224,18.588455803644642,3.7033726295550036,15.2246442332343,33.81310003687894,9.17641816878022,12.879790798335224
34.2389842140525,11.401978509281644,15.243539324357387,9.077317626914253,22.69383601432401,12.901350536826676,18.995444889695115,3.8240329099124235,15.243539324357387,34.2389842140525,9.077317626914253,12.901350536826676
34.702672354921106,11.52119019124136,15.24352945005263,8.953137475912623,23.02742047913241,12.934955611268274,19.459142904868475,3.9818181353556508,15.24352945005263,34.702672354921106,8.953137475912623,12.934955611268274
35.14745748051125,11.63986086495902,15.243521584385851,8.854239511480232,23.28650606488265,12.982000141080317,19.903935896125397,4.127760629600084,15.243521584385851,35.14745748051125,8.854239511480232,12.982000141080317
35.59224072374012,11.73473647429118,15.261304732796283,8.755150885183136,23.48999566311385,13.041537968166129,20.330935990943836,4.286387082982992,15.261304732796283,35.59224072374012,8.755150885183136,13.041537968166129
36.01812388917935,11.866250890740158,15.280199756594936,8.655306747857285,23.73128923527861,13.07613204330551,20.737924132584414,4.420825295448225,15.280199756594936,36.01812388917935,8.655306747857285,13.07613204330551
36.42621803327012,12.023238259464074,15.280190878663946,8.543767689044197,23.990375756268783,13.135074104365518,21.146027154606173,4.591306415321322,15.280190878663946,36.42621803327012,8.543767689044197,13.135074104365518
36.81541015703217,12.192325761709744,15.299085960313716,8.444667144891461,24.212764440337963,13.145332118466316,21.51632419671845,4.700664973574854,15.299085960313716,36.81541015703217,8.444667144891461,13.145332118466316
37.1856983840156,12.349718307463087,15.316869102793415,8.345578516593253,24.417361114854955,13.14313966821898,21.868829281222187,4.797561151625727,15.316869102793415,37.1856983840156,8.345578516593253,13.14313966821898
37.59379051972339,12.481423458811069,15.316859211796803,8.221398363591721,24.620848778615336,13.178138880823338,22.27693130792659,4.9567405172316175,15.316859211796803,37.59379051972339,8.221398363591721,13.178138880823338
38.00077071027828,12.613140545103631,15.335755234879953,8.134195317628722,24.898836317636075,13.212339758296062,22.665015475398327,5.078144440667341,15.335755234879953,38.00077071027828,8.134195317628722,13.212339758296062
38.353264979905866,12.73354396499241,15.354650308169491,8.03509477073856,25.06563294081762,13.284911937512724,22.998614671736377,5.249817166774164,15.354650308169491,38.353264979905866,8.03509477073856,13.284911937512724
38.68685822729903,12.878688657325284,15.33573745777127,7.91111719876848,25.23242856739445,13.344843005281309,23.351120769527757,5.433725806512829,15.33573745777127,38.68685822729903,7.91111719876848,13.344843005281309
39.001549512042295,13.036677076236897,15.31682561287448,7.799780720783657,25.435920152745943,13.4296630987767,23.684723899167814,5.629882377993043,15.31682561287448,39.001549512042295,7.799780720783657,13.4296630987767
39.27954875711254,13.21959741887478,15.316817726690346,7.700882754848545,25.62161872960604,13.489391612545608,23.962731030422198,5.788508857697064,15.316817726690346,39.27954875711254,7.700882754848545,13.489391612545608
39.55754307934463,13.340055640667613,15.316809838957536,7.601984789148188,25.78841049234729,13.500245415887695,24.240733240387097,5.898260626739507,15.316809838957536,39.55754307934463,7.601984789148188,13.500245415887695
39.87334236746533,13.448211200457646,15.316801890148795,7.502343229792256,25.955203188988477,13.522996742127855,24.55654047731653,6.020653512335599,15.316801890148795,39.87334236746533,7.502343229792256,13.522996742127855
40.132430865493326,13.532435757350216,15.354599906780903,7.403040099144333,26.12199887171091,13.583671422019162,24.77783095871242,6.180631322874829,15.354599906780903,40.132430865493326,7.403040099144333,13.583671422019162
40.39152129111704,13.64119902263565,15.391287941439783,7.328287476809687,26.252103451606377,13.681175475738169,25.000233349677252,6.352887998928481,15.391287941439783,40.39152129111704,7.328287476809687,13.681175475738169
40.61391774622721,13.750355504153289,15.427973007440192,7.21635516655752,26.363305076259245,13.77888209550258,25.185944738787015,6.56252692894506,15.427973007440192,40.61391774622721,7.21635516655752,13.77888209550258
40.79962122736916,13.872546350134384,15.446870023967454,7.141793209043632,26.43670178675434,13.88963495871872,25.352751203401702,6.7478417496750875,15.446870023967454,40.79962122736916,7.141793209043632,13.88963495871872
40.94751681039705,13.969860023481836,15.502459999427222,7.05419690626295,26.547903465405422,13.98808518101748,25.445056810969824,6.93388827475453,15.502459999427222,40.94751681039705,7.05419690626295,13.98808518101748
41.11431341848771,14.042432438461828,15.558051994554331,6.991882789913055,26.622412110210053,14.098826134995734,25.55626142393338,7.106943345082679,15.558051994554331,41.11431341848771,6.991882789913055,14.098826134995734
41.28110809397972,14.090466152849018,15.594739013470727,6.904489068319871,26.69691876463888,14.184284855037667,25.68636908050899,7.279795786717796,15.594739013470727,41.28110809397972,6.904489068319871,14.184284855037667
41.43011269248907,14.150588068166126,15.632536009529444,6.792544834745483,26.770313538971195,14.270499087554631,25.797576682959622,7.477954252809148,15.632536009529444,41.43011269248907,6.792544834745483,14.270499087554631
41.578006342888514,14.223363054141158,15.65032108342287,6.717994789858877,26.84482118541262,14.368598930973263,25.927685259465644,7.650604141114386,15.65032108342287,41.578006342888514,6.717994789858877,14.368598930973263
41.74480294642972,14.295935484696315,15.688124020746926,6.680409931709651,26.95602577579108,14.504228932315131,26.056678925682796,7.82381900060548,15.688124020746926,41.74480294642972,6.680409931709651,14.504228932315131
41.93050150752274,14.355664208368015,15.705913074626592,6.655680669020664,27.030532423958388,14.58968766293999,26.224588432896148,7.9340069939193265,15.705913074626592,41.93050150752274,6.655680669020664,14.58968766293999
42.07839515697949,14.42843920632802,15.70591206421933,6.643039574704615,27.06723515037583,14.700833750978768,26.37248309276016,8.057794176274154,15.70591206421933,42.07839515697949,6.643039574704615,14.700833750978768
42.18959775578245,14.538787270761825,15.724815016492633,6.642836989005119,27.103938865665828,14.82462096028356,26.464782739289817,8.181783971278442,15.724815016492633,42.18959775578245,6.642836989005119,14.82462096028356
42.26410737555235,14.6621696927709,15.724815016492633,6.642836989005119,27.12285348850956,14.973137456769264,26.539292359059715,8.330300467764145,15.724815016492633,42.26410737555235,6.642836989005119,14.973137456769264
