12_x,12_y,6_x,6_y,8_x,8_y,9_x,9_y,mean_x,mean_y,si_12,si_6,si_8,si_9,si_mean
17.48451320217849,9.946379755122438,13.31469295718695,6.837821018345534,17.364445003394785,8.484411198212932,16.84325000619203,5.055153171933444,16.251725292238064,7.580941285903587,2.66740795203053,3.029585230554069,1.433318889167708,2.5941293498765963,2.4311103554072258
17.392824178174028,10.04588773255434,13.31469295718695,6.837821018345534,17.328054064801982,8.534474884732214,16.76844911501843,5.005820400462634,16.201005078795347,7.6060010090236805,2.7154152517257804,2.9867872641722997,1.4602407865594664,2.661377825747791,2.455955282051334
17.300027746452077,10.146146633852908,13.31469295718695,6.837821018345534,17.272607083957734,8.559379756716323,16.712704279988515,4.981646429179572,16.15000801689632,7.631248459523584,2.7653676438427617,2.94423820235882,1.4565906666582198,2.708693043462295,2.468722389080524
17.20826200655409,10.233013074840542,13.295718143796014,6.826047368902152,17.217164617912065,8.585028247867312,16.675708600349626,4.9320651419889545,16.099213342152947,7.6440384583997405,2.8165188628135898,2.92039291015915,1.4612586488550425,2.7725702969712733,2.4926851796997638
17.11672640192364,10.357804101777338,13.295718143796014,6.826047368902152,17.16156871739184,8.585393679557374,16.638640709483663,4.870585946461006,16.05316349314879,7.659957774174468,2.8999208382785056,2.880783125937927,1.4439507457324037,2.8501541649687603,2.5187022187293993
17.04298148339139,10.482478192607958,13.295718143796014,6.826047368902152,17.10597281660553,8.585759110576651,16.6003841735783,4.796472532800258,16.011264154342808,7.672689301221755,2.9932180443824086,2.8444670321447703,1.4255116737468074,2.9359300563898025,2.549781701665947
16.951292449963248,10.581986153551147,13.295718143796014,6.826047368902152,17.0683932412878,8.623188573007148,16.58206543813867,4.709586023080809,15.974367318296434,7.685202029635315,3.0570804656490544,2.8130602786131855,1.4410799685387876,3.037035993089837,2.5870641764727162
16.858265871513808,10.644320451613728,13.295718143796014,6.826047368902152,17.01294626212326,8.648093443659905,16.54388562616914,4.648114139268657,15.927703975900556,7.6916438508611105,3.095843108137,2.7706689968270775,1.4465637363665877,3.105278237368394,2.6045885196747647
16.76642792535855,10.719288968592425,13.29564142343184,6.8134058478972594,16.95772491812418,8.710179281571518,16.543659963029302,4.610933173648848,15.890863557485968,7.713451817927512,3.1307618782982316,2.746863788623702,1.4600201367121708,3.1704518739742786,2.6270244194020957
16.692231753366674,10.76960111418332,13.29564142343184,6.8134058478972594,16.902580290029533,8.784906647498195,16.562485844445227,4.598167385739314,15.863234827818319,7.741520248829524,3.13950786425045,2.7301890468366476,1.4727165941707256,3.2201893121602616,2.6406507043545213
16.600317093307687,10.831928099123688,13.29564142343184,6.8134058478972594,16.82972168861891,8.872392478104414,16.59917913768217,4.597926175412231,15.831214835760152,7.7789131501343975,3.14839936496576,2.713178372311609,1.4807812046023754,3.2723763998627446,2.653683835435622
16.526197630604663,10.894881769615733,13.29564142343184,6.8134058478972594,16.774577058616508,8.947119840778937,16.67382658122105,4.621975882857927,15.817560673468515,7.819345835287465,3.1561190757580153,2.7151412416182237,1.4791060032681937,3.3100401685596714,2.6651016223010258
16.43428296776985,10.957208749703463,13.29564142343184,6.8134058478972594,16.70038090278156,8.99743200973772,16.729724869527573,4.671432908079263,15.790007540877706,7.8598698788544255,3.163636974523064,2.704986006608737,1.4569925393370644,3.324033539898588,2.6624122650918634
16.360158993881857,11.019418797965402,13.29564142343184,6.8134058478972594,16.626108029688798,9.035102648490945,16.82238866150052,4.732546634322242,15.776074277125753,7.900118482168962,3.1735137334626162,2.7080420032137367,1.4180079119306839,3.335908452314096,2.658868025230283
16.287377069207377,11.119546119497652,13.29564142343184,6.8134058478972594,16.57066104879078,9.060007512936416,16.916241098178105,4.80629458231938,15.767480159902025,7.949813515662678,3.2120861719635894,2.720553092014665,1.3702664893584642,3.346843733668593,2.6624373717513277
16.21332980264389,11.194397691395464,13.295564702219377,6.800764326472705,16.51506514727005,9.060372939740304,16.989930072092218,4.8556346616897095,15.753472431056384,7.977792404824545,3.249310445586779,2.725198249798594,1.3236329098236417,3.35807928302664,2.6640552220589138
16.158031721741065,11.243841969046304,13.29564142343184,6.8134058478972594,16.441678560480952,9.06085530359392,17.08348011961724,4.879560115204159,15.744707956317775,7.99941580893541,3.2706478935335745,2.7211296386213664,1.2698117277330905,3.394968402641302,2.6641394156323335
16.083912255254987,11.306795629139634,13.25879920082912,6.789107621209411,16.386231577891305,9.085760166797272,17.156943433074552,4.891719227829444,15.721471616762491,8.018345661243941,3.3083631009585432,2.752413774719753,1.257489376728743,3.4404029109324545,2.6896672908348735
16.010751286666242,11.344458926041408,13.239819873761745,6.776590352927386,16.31188650235594,9.111532893938923,17.231518664068382,4.9038710312621205,15.698494081713077,8.03411330104246,3.3250402582517466,2.761601496574251,1.2397916118684182,3.485481464249269,2.7029787077359213
15.936550596731124,11.394027438054245,13.220917267727806,6.776714605502696,16.237613630407427,9.149203529173963,17.287114563484412,4.90350556391489,15.670549014587692,8.055862784161448,3.3487460486280565,2.763497016135501,1.2316477837512254,3.542688275578358,2.721644781023285
15.900236340323657,11.456732619769886,13.184223974194907,6.776955802405588,16.182315564993594,9.198647826413312,17.342710463469512,4.903140096729387,15.652371585745417,8.083869086329544,3.3819588039734896,2.7928077205742943,1.2343306933249878,3.6019831241731812,2.752770085511488
15.862728944379755,11.506059962202803,13.165172439060315,6.752540631963964,16.126719665397825,9.199013252182514,17.41713224415033,4.890008840244488,15.642938323247057,8.086905671648442,3.426211315688832,2.8142234872113234,1.2127768375486676,3.6562157238886726,2.777356841084374
